,T Air,RH,T Out,RH Out,CO2,Vent Lee,Vent Wind,Exhaust Fan Speed,Blackout Screen,Energy Screen,VPD Air
2024-10-13 01:30:00,19.3,63,17.2,70,405,39,37,0,75,0,0.8284
2024-10-13 01:35:00,19.3,63,17,70,406,35,37,0,75,0,0.8301
2024-10-13 01:40:00,19.3,63,17.1,70,405,35,37,0,75,0,0.8301
2024-10-13 01:45:00,19.3,62.5,16.9,70,405,35,37,0,75,0,0.8378
2024-10-13 01:50:00,19.2,63,17,71,407,35,34,0,75,0,0.8249
2024-10-13 01:55:00,19.1,63.5,17,71,408,35,34,0,75,0,0.8087
2024-10-13 02:00:00,19.1,63.5,17,71,406,31,34,0,75,0,0.807
2024-10-13 02:05:00,19,63.5,17.2,70,410,31,32,0,75,0,0.8037
2024-10-13 02:10:00,19,63.5,17.2,70,408,31,32,0,75,0,0.8004
2024-10-13 02:15:00,18.9,64,16.9,70,406,28,32,0,75,0,0.7861
2024-10-13 02:20:00,18.8,64.5,17.1,71,406,28,29,0,75,0,0.7704
2024-10-13 02:25:00,18.8,64.5,17,71,406,28,29,0,75,0,0.7688
2024-10-13 02:30:00,18.7,64.5,17.1,71,408,25,29,0,75,0,0.7672
2024-10-13 02:35:00,18.7,64.5,16.9,71,405,25,27,0,75,0,0.764
2024-10-13 02:40:00,18.6,65,17.1,71,404,25,27,0,75,0,0.7516
2024-10-13 02:45:00,18.6,65,16.9,71,403,23,27,0,75,0,0.7485
2024-10-13 02:50:00,18.5,65.5,16.8,72,405,23,27,0,75,0,0.7363
2024-10-13 02:55:00,18.5,65.5,16.8,72,404,23,24,0,75,0,0.7347
2024-10-13 03:00:00,18.5,65.5,16.6,72,403,15,24,0,75,0,0.7332
2024-10-13 03:05:00,18.4,65.5,16.6,73,404,0,0,0,76,2,0.7317
2024-10-13 03:10:00,18.5,65.5,16.6,73,403,0,0,0,79,10,0.7347
2024-10-13 03:15:00,18.5,66,16,74,403,0,0,0,81,16,0.7256
2024-10-13 03:20:00,18.5,66,16.3,75,404,0,0,0,83,23,0.7256
2024-10-13 03:25:00,18.6,66,16,75,404,0,0,0,85,30,0.7271
2024-10-13 03:30:00,18.7,66,16.2,75,406,0,0,0,86,34,0.7317
2024-10-13 03:35:00,19.2,64.5,15.8,75,426,0,0,0,92,52,0.7898
2024-10-13 03:40:00,19.8,63,15.8,76,457,4,3,0,99,74,0.858
2024-10-13 03:45:00,20.5,62,15.8,75,489,16,14,0,100,90,0.9164
2024-10-13 03:50:00,20.6,62,15.8,76,473,16,14,0,95,90,0.9202
2024-10-13 03:55:00,20.4,63,15.6,76,458,16,14,0,95,90,0.8868
2024-10-13 04:00:00,20.4,63.5,15.9,76,445,16,14,0,95,90,0.8748
2024-10-13 04:05:00,20.5,63.5,15.9,76,457,16,14,0,95,90,0.882
2024-10-13 04:10:00,20.6,64,16,76,462,16,14,0,95,90,0.8735
2024-10-13 04:15:00,20.6,65,16,76,449,16,14,0,95,90,0.8493
2024-10-13 04:20:00,20.7,65,16,75,447,16,14,0,95,90,0.8545
2024-10-13 04:25:00,20.8,65,15.9,76,462,16,14,0,95,90,0.8598
2024-10-13 04:30:00,20.8,65,16,76,448,14,14,0,95,90,0.858
2024-10-13 04:35:00,20.8,65,15.9,76,447,14,14,0,95,90,0.8616
2024-10-13 04:40:00,21,65,15.7,76,461,14,14,0,95,90,0.8704
2024-10-13 04:45:00,20.9,65,15.7,76,456,14,12,0,95,90,0.8669
2024-10-13 04:50:00,21,65.5,15.8,76,451,10,12,0,95,90,0.8562
2024-10-13 04:55:00,21.1,65,15.6,77,467,10,12,0,95,90,0.874
2024-10-13 05:00:00,21.1,65,15.6,77,476,6,7,0,95,90,0.8776
2024-10-13 05:05:00,21.3,65,15.6,77,494,6,7,0,100,90,0.8884
2024-10-13 05:10:00,21.7,64.5,15.6,77,518,7,7,0,100,90,0.9215
2024-10-13 05:15:00,21.8,64,15.5,77,522,7,7,0,95,90,0.9383
2024-10-13 05:20:00,21.6,64,15.5,78,516,7,7,0,95,90,0.9307
2024-10-13 05:25:00,21.7,64,15.5,78,522,7,7,0,95,90,0.9345
2024-10-13 05:30:00,21.7,64,15.5,78,525,7,7,0,95,90,0.9364
2024-10-13 05:35:00,21.9,63.5,15.5,78,535,0,0,0,100,90,0.9611
2024-10-13 05:40:00,22.3,63.5,15.6,78,558,0,0,0,100,90,0.9808
2024-10-13 05:45:00,22.5,63.5,15.5,78,574,0,0,0,100,90,0.9928
2024-10-13 05:50:00,22.6,64,15.5,78,582,0,0,0,99,87,0.9852
2024-10-13 05:55:00,22.6,64,15.6,78,585,0,0,0,97,82,0.9852
2024-10-13 06:00:00,22.5,65,15.7,78,586,0,0,0,96,78,0.952
2024-10-13 06:05:00,22.4,65.5,15.8,78,593,0,0,0,96,78,0.9346
2024-10-13 06:10:00,22.5,66,15.9,78,598,0,0,0,97,82,0.9267
2024-10-13 06:15:00,22.6,66,16,78,608,0,0,0,98,84,0.9323
2024-10-13 06:20:00,22.7,66,16,78,613,0,0,0,98,84,0.9399
2024-10-13 06:25:00,22.8,66,16.1,77,618,0,0,0,97,81,0.9437
2024-10-13 06:30:00,22.7,67,16.2,77,621,0,0,0,95,76,0.9104
2024-10-13 06:35:00,22.6,67.5,16.4,77,623,0,0,0,94,74,0.893
2024-10-13 06:40:00,22.6,67.5,16.3,77,624,0,0,0,95,76,0.893
2024-10-13 06:45:00,22.6,68,16.7,76,627,0,0,0,96,78,0.8775
2024-10-13 06:50:00,22.7,68,17.6,75,631,0,0,0,97,81,0.881
2024-10-13 06:55:00,22.8,68.5,17.8,73,631,0,0,0,97,81,0.8743
2024-10-13 07:00:00,22.8,68.5,17.9,72,633,0,0,0,96,78,0.8743
2024-10-13 07:05:00,22.9,69,18,71,637,0,0,0,95,76,0.8656
2024-10-13 07:10:00,22.8,69,18.1,71,643,0,0,0,93,71,0.8622
2024-10-13 07:15:00,22.9,69.5,18.1,71,649,0,0,0,92,69,0.8517
2024-10-13 07:20:00,22.9,70.5,18.1,71,661,0,0,0,91,65,0.8221
2024-10-13 07:25:00,22.9,70.5,18,71,666,0,0,0,90,61,0.8221
2024-10-13 07:30:00,22.9,71.5,18.1,71,674,0,0,0,89,58,0.7974
2024-10-13 07:35:00,23,71.5,18,71,682,0,0,0,88,55,0.7991
2024-10-13 07:40:00,23,72.5,17.9,71,686,0,0,0,86,50,0.771
2024-10-13 07:45:00,23,72.5,17.9,71,691,0,0,0,85,46,0.771
2024-10-13 07:50:00,23,72.5,17.8,72,702,0,0,0,70,0,0.771
2024-10-13 07:55:00,23,72.5,17.9,72,705,0,0,0,55,0,0.771
2024-10-13 08:00:00,23.1,72.5,17.8,72,718,0,0,0,40,0,0.7757
2024-10-13 08:05:00,23.1,73,18.1,72,720,0,0,0,25,0,0.7631
2024-10-13 08:10:00,23.1,73,18,72,727,0,0,0,10,0,0.7647
2024-10-13 08:15:00,23.2,73,18,72,733,0,0,0,0,0,0.7693
2024-10-13 08:20:00,23.4,73,18.1,72,743,0,0,0,0,0,0.7755
2024-10-13 08:25:00,23.6,72.5,18.1,71,742,0,0,0,0,0,0.8011
2024-10-13 08:30:00,23.7,72.5,18.1,72,746,0,0,0,0,0,0.8075
2024-10-13 08:35:00,23.8,72.5,18,72,750,0,0,0,0,0,0.8124
2024-10-13 08:40:00,24,72.5,18.2,72,747,2,2,0,0,0,0.8189
2024-10-13 08:45:00,24.2,71.5,18.3,71,734,4,5,0,0,0,0.8607
2024-10-13 08:50:00,24.5,70.5,18.4,71,721,6,7,0,0,0,0.907
2024-10-13 08:55:00,24.8,69.5,18.5,71,714,8,9,0,0,0,0.9547
2024-10-13 09:00:00,25.1,69,18.5,70,696,14,13,0,0,0,0.9898
2024-10-13 09:05:00,25.3,68.5,18.6,70,652,18,16,0,0,0,1.0178
2024-10-13 09:10:00,25.5,68,18.7,70,614,18,16,0,0,0,1.0442
2024-10-13 09:15:00,25.7,67.5,18.8,70,580,23,20,0,0,0,1.0732
2024-10-13 09:20:00,26,66.5,19,69,547,29,24,0,0,0,1.126
2024-10-13 09:25:00,26.3,66,19.2,69,519,35,30,0,0,0,1.1633
2024-10-13 09:30:00,26.5,65,19.3,69,494,35,35,0,0,0,1.2117
2024-10-13 09:35:00,26.8,64,19.4,68,483,41,35,0,0,0,1.266
2024-10-13 09:40:00,26.9,63,19.5,68,471,47,40,0,0,0,1.314
2024-10-13 09:45:00,27,62,19.5,68,462,53,46,0,0,0,1.3574
2024-10-13 09:50:00,27.2,60.5,19.9,68,459,59,52,0,0,0,1.4249
2024-10-13 09:55:00,26.8,62.5,19.9,67,435,59,52,0,0,0,1.3188
2024-10-13 10:00:00,26.6,64.5,20,67,434,59,59,0,0,0,1.2363
2024-10-13 10:05:00,27.2,60.5,20.2,67,442,65,64,0,0,0,1.4277
2024-10-13 10:10:00,27.1,61.5,20.3,66,432,71,64,0,0,0,1.378
2024-10-13 10:15:00,26.3,68.5,20.5,66,423,71,64,0,0,0,1.0756
2024-10-13 10:20:00,26.9,65.5,20.6,65,414,72,64,0,0,0,1.2252
2024-10-13 10:25:00,27.8,58,20.7,65,417,79,74,0,0,0,1.5691
2024-10-13 10:30:00,27.4,60,21,65,414,87,71,0,0,0,1.4599
2024-10-13 10:35:00,26.7,64.5,21.3,64,418,79,71,0,0,0,1.2435
2024-10-13 10:40:00,27,65.5,21.6,64,408,79,77,0,0,0,1.2276
2024-10-13 10:45:00,28.2,58,21.8,63,413,94,80,0,0,0,1.603
2024-10-13 10:50:00,27.9,59.5,21.8,63,412,100,81,0,0,0,1.5219
2024-10-13 10:55:00,26.7,61,22,62,398,0,0,99,0,0,1.3662
2024-10-13 11:00:00,24.4,66.5,21.8,62,394,0,0,48,0,0,1.0238
2024-10-13 11:05:00,24.9,70,22.1,62,397,0,0,70,0,0,0.9465
2024-10-13 11:10:00,25,62,22,62,407,0,0,71,0,0,1.2061
2024-10-13 11:15:00,24.7,64,22.6,62,461,0,0,58,0,0,1.1224
2024-10-13 11:20:00,25.3,70,22.3,61,455,0,0,73,0,0,0.9655
2024-10-13 11:25:00,25.4,62,22.7,61,418,0,0,74,0,0,1.2327
2024-10-13 11:30:00,25.5,59.5,22.9,60,423,0,0,84,0,0,1.3216
2024-10-13 11:35:00,25.4,66.5,22.4,60,437,0,0,70,0,0,1.0889
2024-10-13 11:40:00,25.9,66,22.9,60,427,0,0,84,0,0,1.1361
2024-10-13 11:45:00,25.8,62,22.7,60,483,0,0,79,0,0,1.2623
2024-10-13 11:50:00,26,65,23.2,60,473,0,0,77,0,0,1.1765
2024-10-13 11:55:00,25.9,69,23.2,60,461,0,0,65,0,0,1.0338
2024-10-13 12:00:00,25.9,61,23.8,59,397,0,0,75,0,0,1.3058
2024-10-13 12:05:00,25.9,59,23.7,59,405,0,0,82,0,0,1.3673
2024-10-13 12:10:00,25.6,67,23.9,58,448,0,0,76,0,0,1.0833
2024-10-13 12:15:00,26,61.5,22.9,58,418,0,0,96,0,0,1.2941
2024-10-13 12:20:00,25.3,60.5,23.4,58,431,0,0,79,0,0,1.2763
2024-10-13 12:25:00,25.3,65.5,23.8,58,449,0,0,80,0,0,1.1125
2024-10-13 12:30:00,25.5,66.5,24.2,57,450,0,0,91,0,0,1.0932
2024-10-13 12:35:00,25.6,62.5,23.7,57,422,0,0,100,0,0,1.2334
2024-10-13 12:40:00,25.1,62,23.5,57,424,0,0,80,0,0,1.2109
2024-10-13 12:45:00,25.3,66,23.9,57,439,0,0,94,0,0,1.0964
2024-10-13 12:50:00,25.2,67.5,23.7,57,454,0,0,87,0,0,1.0418
2024-10-13 12:55:00,25.4,62,23.8,57,410,0,0,100,0,0,1.2303
2024-10-13 13:00:00,24.9,62.5,24.7,56,412,0,0,87,0,0,1.1808
2024-10-13 13:05:00,25,65.5,24,56,424,0,0,94,0,0,1.0928
2024-10-13 13:10:00,24.8,66,24.3,56,432,0,0,89,0,0,1.0664
2024-10-13 13:15:00,25,66.5,24.6,56,446,0,0,96,0,0,1.0633
2024-10-13 13:20:00,25.1,62.5,24.4,55,413,0,0,100,0,0,1.1973
2024-10-13 13:25:00,25,62,24.8,55,425,0,0,100,0,0,1.2037
2024-10-13 13:30:00,24.8,64,24.6,54,423,0,0,96,0,0,1.1291
2024-10-13 13:35:00,24.9,64.5,25.5,53,415,0,0,97,0,0,1.1201
2024-10-13 13:40:00,24.8,65,24.8,53,409,0,0,88,0,0,1.0934
2024-10-13 13:45:00,24.5,65,24.5,53,403,0,0,80,0,0,1.0761
2024-10-13 13:50:00,24.2,66,24.5,54,404,0,0,76,0,0,1.0247
2024-10-13 13:55:00,24.1,66.5,24.5,54,397,0,0,85,0,0,1.0076
2024-10-13 14:00:00,25.1,62,25.2,53,398,0,0,100,0,0,1.2109
2024-10-13 14:05:00,25.3,61.5,25.3,52,423,0,0,100,0,0,1.2415
2024-10-13 14:10:00,25.5,62.5,25.5,52,425,0,0,100,0,0,1.2213
2024-10-13 14:15:00,26.1,64,25.8,51,442,0,0,100,0,0,1.2149
2024-10-13 14:20:00,26.2,64.5,25.8,50,461,0,0,98,0,0,1.2075
2024-10-13 14:25:00,26.1,64.5,25.2,50,466,0,0,85,0,0,1.2027
2024-10-13 14:30:00,26.1,62.5,24.9,51,424,0,0,75,0,0,1.268
2024-10-13 14:35:00,26.1,62.5,24.9,51,418,0,0,78,0,0,1.2705
2024-10-13 14:40:00,26.1,63,25.5,51,432,0,0,87,0,0,1.2486
2024-10-13 14:45:00,25.6,63.5,25.1,50,441,0,0,83,0,0,1.1982
2024-10-13 14:50:00,25.3,63.5,25.3,50,417,0,0,76,0,0,1.1747
2024-10-13 14:55:00,25.3,62,25.3,48,406,0,0,84,0,0,1.2254
2024-10-13 15:00:00,25.4,61.5,25.1,48,416,0,0,90,0,0,1.2514
2024-10-13 15:05:00,25.3,62,25.2,48,418,0,0,90,0,0,1.223
2024-10-13 15:10:00,25,62.5,25.6,48,415,0,0,85,0,0,1.1855
2024-10-13 15:15:00,25,62.5,24.8,49,415,0,0,89,0,0,1.1879
2024-10-13 15:20:00,24.9,63,24.7,49,441,0,0,85,0,0,1.1628
2024-10-13 15:25:00,24.5,63.5,24.2,49,412,0,0,71,0,0,1.1222
2024-10-13 15:30:00,24.1,65,24.7,49,394,0,0,66,0,0,1.0485
2024-10-13 15:35:00,24.2,65,24.4,48,405,0,0,80,0,0,1.0569
2024-10-13 15:40:00,24.1,65.5,24.4,48,417,0,0,73,0,0,1.0377
2024-10-13 15:45:00,24.1,65.5,24.2,50,415,0,0,64,0,0,1.0356
2024-10-13 15:50:00,24.3,66,24.3,49,415,0,0,71,0,0,1.035
2024-10-13 15:55:00,24.9,63,24.2,48,401,0,0,91,0,0,1.1651
2024-10-13 16:00:00,24.8,63,23.9,47,473,0,0,74,0,0,1.1605
2024-10-13 16:05:00,24.7,65,23.9,46,445,0,0,63,0,0,1.0869
2024-10-13 16:10:00,25,66,23.8,45,437,0,0,73,0,0,1.0749
2024-10-13 16:15:00,25.3,63,24,43,417,0,0,87,0,0,1.1908
2024-10-13 16:20:00,24.8,61.5,23.7,45,487,0,0,66,0,0,1.2075
2024-10-13 16:25:00,24.8,62.5,23.1,50,444,0,0,63,0,0,1.1738
2024-10-13 16:30:00,24.8,65,22.9,53,423,0,0,62,0,0,1.0934
2024-10-13 16:35:00,24.5,66,22,54,420,0,0,53,0,0,1.0453
2024-10-13 16:40:00,25.2,63.5,22,54,421,0,0,87,0,0,1.1677
2024-10-13 16:45:00,24.8,62,21.9,55,507,0,0,72,0,0,1.1871
2024-10-13 16:50:00,24.4,65,21.6,55,460,0,0,56,0,0,1.0697
2024-10-13 16:55:00,24.6,66.5,21.8,55,426,0,0,64,0,0,1.0382
2024-10-13 17:00:00,24.7,64.5,21.3,54,409,0,0,75,0,0,1.1068
2024-10-13 17:05:00,24.2,63,21,54,445,0,0,54,0,0,1.1173
2024-10-13 17:10:00,24.1,67.5,20.9,53,434,0,0,52,0,0,0.9756
2024-10-13 17:15:00,24.6,68.5,21,53,435,0,0,75,0,0,0.9743
2024-10-13 17:20:00,24.2,61.5,21,52,421,0,0,58,0,0,1.1626
2024-10-13 17:25:00,23.9,62,21,52,447,0,0,53,0,0,1.1271
2024-10-13 17:30:00,23.3,68,20.6,52,445,0,0,49,0,0,0.9154
2024-10-13 17:35:00,23.5,69,20.5,53,429,0,0,49,0,0,0.8976
2024-10-13 17:40:00,23.5,69.5,20.4,53,458,0,0,49,0,0,0.8849
2024-10-13 17:45:00,23.5,69,20.6,54,458,0,0,49,0,0,0.8976
2024-10-13 17:50:00,23.4,69,20.7,54,462,0,0,49,0,0,0.894
2024-10-13 17:55:00,23.1,69.5,20.5,54,440,0,0,49,0,0,0.8638
2024-10-13 18:00:00,23.1,68,20.3,55,434,0,0,49,0,0,0.9063
2024-10-13 18:05:00,22.7,64,20.3,55,426,0,0,49,0,0,0.9912
2024-10-13 18:10:00,22.3,60,20.2,55,447,10,8,0,0,0,1.0792
2024-10-13 18:15:00,23,63,20.3,55,473,0,0,48,0,0,1.0374
2024-10-13 18:20:00,22.4,59,20.2,55,418,8,6,0,0,0,1.1107
2024-10-13 18:25:00,24,52,20.2,55,440,16,14,0,0,0,1.4322
2024-10-13 18:30:00,25,49,20.1,55,468,16,14,0,0,0,1.6155
2024-10-13 18:35:00,25.3,49,19.9,55,457,30,21,0,0,0,1.6479
2024-10-13 18:40:00,25.4,49,19.8,55,457,37,28,0,0,0,1.6544
2024-10-13 18:45:00,25.2,49.5,19.6,54,440,37,34,0,0,0,1.6156
2024-10-13 18:50:00,25,49,19.6,54,449,41,37,0,0,0,1.6187
2024-10-13 18:55:00,24.9,48.5,19.4,54,451,46,37,0,0,0,1.6217
2024-10-13 19:00:00,24.5,48.5,19.4,52,438,46,41,0,10,0,1.5834
2024-10-13 19:05:00,24,48.5,19.3,52,422,50,41,0,25,10,1.5367
2024-10-13 19:10:00,23.6,47,19.2,52,411,50,45,0,40,10.2,1.5439
2024-10-13 19:15:00,23.3,47,19.2,51,407,55,45,0,55,32.5,1.5131
2024-10-13 19:20:00,23,47,19,51,404,61,48,0,70,49.4,1.492
2024-10-13 19:25:00,22.8,47,18.8,51,398,67,55,0,75,39,1.471
2024-10-13 19:30:00,22.6,47,18.9,51,395,81,63,0,75,27,1.4533
2024-10-13 19:35:00,22.4,47,18.6,52,394,89,70,0,75,12,1.4358
2024-10-13 19:40:00,22.2,47,18.7,52,394,97,75,0,75,0,1.4184
2024-10-13 19:45:00,21.9,47,18.5,53,393,97,81,0,75,0,1.3956
2024-10-13 19:50:00,21.7,47.5,18.5,53,392,90,88,0,75,0,1.3628
2024-10-13 19:55:00,21.5,47.5,18.6,52,393,90,88,0,75,0,1.349
2024-10-13 20:00:00,21.4,47.5,18.5,53,389,85,88,0,75,0,1.3381
2024-10-13 20:05:00,21.2,47.5,18.5,52,388,85,81,0,75,0,1.3218
2024-10-13 20:10:00,21,47.5,18.4,52,390,80,81,0,75,0,1.3056
2024-10-13 20:15:00,20.9,47.5,18.2,52,390,72,75,0,75,0,1.295
2024-10-13 20:20:00,20.7,47.5,18,52,389,72,75,0,75,0,1.2818
2024-10-13 20:25:00,20.6,48,17.9,52,390,72,69,0,75,0,1.2618
2024-10-13 20:30:00,20.5,48.5,17.9,52,389,66,69,0,75,0,1.242
2024-10-13 20:35:00,20.4,48.5,17.8,52,387,66,65,0,75,0,1.2343
2024-10-13 20:40:00,20.3,49,17.6,52,387,60,65,0,75,0,1.2148
2024-10-13 20:45:00,20.2,49,17.4,53,388,60,59,0,75,0,1.2073
2024-10-13 20:50:00,20.1,49,17.3,52,390,54,55,0,75,0,1.1974
2024-10-13 20:55:00,20,49,17.2,52,390,54,55,0,75,0,1.19
2024-10-13 21:00:00,19.9,49.5,17.3,52,391,49,50,0,75,0,1.1711
2024-10-13 21:05:00,19.8,49.5,17.1,53,391,49,50,0,75,0,1.1687
2024-10-13 21:10:00,19.8,50,17.2,53,390,49,50,0,75,0,1.1523
2024-10-13 21:15:00,19.8,50,17.1,53,388,49,46,0,75,0,1.1523
2024-10-13 21:20:00,19.8,50,17.2,52,391,45,46,0,75,0,1.1523
2024-10-13 21:25:00,19.7,50,17.1,52,390,45,46,0,75,0,1.1476
2024-10-13 21:30:00,19.6,50,17.3,51,388,45,43,0,75,0,1.1428
2024-10-13 21:35:00,19.6,50,17.2,51,390,45,43,0,75,0,1.1405
2024-10-13 21:40:00,19.6,50,17.2,51,392,42,43,0,75,0,1.1428
2024-10-13 21:45:00,19.6,50,17.1,51,394,42,43,0,75,0,1.1428
2024-10-13 21:50:00,19.6,50,16.9,51,392,42,43,0,75,0,1.1381
2024-10-13 21:55:00,19.6,50,17,51,393,42,43,0,75,0,1.1381
2024-10-13 22:00:00,19.5,50,16.9,52,394,42,43,0,75,0,1.1358
2024-10-13 22:05:00,19.5,50,16.8,51,390,42,39,0,75,0,1.1311
2024-10-13 22:10:00,19.4,49.5,16.8,51,390,38,39,0,75,0,1.1353
2024-10-13 22:15:00,19.3,49,16.9,51,390,38,36,0,75,0,1.1394
2024-10-13 22:20:00,19.1,48.5,16.9,50,389,34,36,0,75,0,1.1411
2024-10-13 22:25:00,19,47.5,16.8,50,388,34,36,0,75,0,1.1536
2024-10-13 22:30:00,18.9,47,16.7,49,388,31,33,0,75,0,1.1549
2024-10-13 22:35:00,18.8,46.5,16.6,49,390,31,33,0,75,0,1.161
2024-10-13 22:40:00,18.7,46,14.9,57,389,28,30,0,75,0,1.1621
2024-10-13 22:45:00,18.4,48,14.4,65,389,28,17,0,75,0,1.1028
2024-10-13 22:50:00,18.3,50.5,14.1,68,386,24,11,0,75,0,1.0389
2024-10-13 22:55:00,18.1,52,13.9,68,387,24,11,0,75,0,0.999
2024-10-13 23:00:00,18,52.5,13.8,66,385,21,11,0,75,0,0.9804
2024-10-13 23:05:00,17.9,53,13.7,65,389,0,0,0,75,0,0.9619
2024-10-13 23:10:00,17.8,53,13.5,66,386,0,0,0,76,3,0.9599
2024-10-13 23:15:00,17.9,53.5,13.3,65,387,0,0,0,78,9,0.9537
2024-10-13 23:20:00,17.9,53.5,13.1,64,390,0,0,0,79,12,0.9557
2024-10-13 23:25:00,17.9,53.5,13,62,388,0,0,0,80,15,0.9537
2024-10-13 23:30:00,17.8,53.5,12.9,61,393,0,0,0,81,18,0.9477
2024-10-13 23:35:00,17.8,53.5,12.6,60,392,0,0,0,83,24,0.9477
2024-10-13 23:40:00,17.7,53,12.6,60,391,0,0,0,85,30,0.9519
2024-10-13 23:45:00,17.6,53,12.4,60,391,0,0,0,88,39,0.9459
2024-10-13 23:50:00,17.6,53,12.5,60,391,0,0,0,92,51,0.9459
2024-10-13 23:55:00,17.6,52.5,12.3,60,389,0,0,0,96,63,0.956
2024-10-14 00:00:00,17.6,52.5,12.2,61,391,0,0,0,100,75,0.956
2024-10-14 00:05:00,17.7,52.5,12.1,61,394,0,0,0,100,87,0.962
2024-10-14 00:10:00,17.7,52,11.9,62,395,0,0,0,100,90,0.9721
2024-10-14 00:15:00,17.7,52,12,62,396,0,0,0,100,90,0.9701
2024-10-14 00:20:00,17.6,52,11.7,62,395,0,0,0,100,90,0.966
2024-10-14 00:25:00,17.6,52,11.7,62,395,0,0,0,100,90,0.964
2024-10-14 00:30:00,17.5,52,11.5,63,393,0,0,0,100,90,0.96
2024-10-14 00:35:00,17.4,52,11.5,63,393,0,0,0,100,90,0.9539
2024-10-14 00:40:00,17.3,52,11.3,64,393,0,0,0,100,90,0.9479
2024-10-14 00:45:00,17.2,52,11.2,65,392,0,0,0,100,90,0.9439
2024-10-14 00:50:00,17.2,52.5,11.1,65,391,0,0,0,100,90,0.9321
2024-10-14 00:55:00,17.1,52.5,11.1,66,394,0,0,0,100,90,0.9262
2024-10-14 01:00:00,17,53,10.9,67,395,0,0,0,100,90,0.9107
2024-10-14 01:05:00,16.9,53,10.8,67,395,0,0,0,100,90,0.9069
2024-10-14 01:10:00,16.9,53,10.6,68,394,0,0,0,100,90,0.9049
2024-10-14 01:15:00,17,53,10.7,68,394,0,0,0,100,90,0.9088
2024-10-14 01:20:00,17.2,52,10.5,69,394,0,0,0,100,90,0.9399
2024-10-14 01:25:00,17.4,52,10.4,70,391,0,0,0,100,90,0.9559
2024-10-14 01:30:00,17.7,51,10.7,70,393,0,0,0,100,90,0.9945
2024-10-14 01:35:00,18.1,50,10.5,70,393,0,0,0,100,90,1.0385
2024-10-14 01:40:00,18.4,49.5,10.6,69,397,0,0,0,99,87,1.0688
2024-10-14 01:45:00,18.4,49.5,10.5,69,397,0,0,0,95,75,1.0688
2024-10-14 01:50:00,18.1,49.5,10.6,69,400,0,0,0,91,63,1.0489
2024-10-14 01:55:00,17.9,50.5,10.6,68,402,0,0,0,90,60,1.0131
2024-10-14 02:00:00,17.6,51.5,10.6,67,400,0,0,0,91,63,0.9782
2024-10-14 02:05:00,17.6,51.5,10.5,67,399,0,0,0,95,75,0.9761
2024-10-14 02:10:00,17.6,51.5,10.6,65,400,0,0,0,99,87,0.9782
2024-10-14 02:15:00,17.8,50.5,10.4,65,399,0,0,0,100,90,1.0089
2024-10-14 02:20:00,17.8,50.5,10.5,64,400,0,0,0,100,90,1.011
2024-10-14 02:25:00,17.8,50,10.4,63,401,0,0,0,100,90,1.0191
2024-10-14 02:30:00,17.8,50,10.4,63,401,0,0,0,100,90,1.0191
2024-10-14 02:35:00,17.8,50,10.4,62,401,0,0,0,100,90,1.0191
2024-10-14 02:40:00,17.7,50,10.4,62,403,0,0,0,100,90,1.0127
2024-10-14 02:45:00,17.7,49.5,10.5,61,403,0,0,0,100,90,1.0249
2024-10-14 02:50:00,17.9,48.5,10.5,61,401,0,0,0,100,90,1.0563
2024-10-14 02:55:00,18,48,10.4,60,400,0,0,0,100,90,1.071
2024-10-14 03:00:00,18,47.5,10.4,60,400,0,0,0,100,90,1.0836
2024-10-14 03:05:00,18,47,10.4,59,398,0,0,0,100,90,1.0939
2024-10-14 03:10:00,18,47,10.3,59,400,0,0,0,100,90,1.0939
2024-10-14 03:15:00,18,47,10.4,59,400,0,0,0,100,90,1.0939
2024-10-14 03:20:00,18,47,10.3,58,401,0,0,0,100,90,1.0916
2024-10-14 03:25:00,17.9,47,10.2,59,401,0,0,0,100,90,1.087
2024-10-14 03:30:00,18,46,10,59,404,0,0,0,100,90,1.1169
2024-10-14 03:35:00,18.7,45,10,59,431,0,0,0,100,90,1.1886
2024-10-14 03:40:00,19.2,44,10,60,461,0,0,0,100,90,1.2485
2024-10-14 03:45:00,19.6,44,10,59,480,0,0,0,98,85,1.2747
2024-10-14 03:50:00,19.5,45,9.8,60,489,0,0,0,93,71,1.2467
2024-10-14 03:55:00,19.3,46.5,9.8,60,509,0,0,0,90,63,1.2002
2024-10-14 04:00:00,19.2,48,9.8,60,524,0,0,0,90,64,1.1593
2024-10-14 04:05:00,19.2,49,9.7,60,534,0,0,0,92,71,1.1371
2024-10-14 04:10:00,19.4,49,9.7,60,546,0,0,0,95,81,1.1489
2024-10-14 04:15:00,19.7,49.5,9.8,60,554,0,0,0,97,88,1.159
2024-10-14 04:20:00,19.9,49.5,9.6,60,565,0,0,0,97,89,1.1735
2024-10-14 04:25:00,20,49.5,9.4,61,570,0,0,0,96,87,1.1808
2024-10-14 04:30:00,20,50,9.5,61,578,0,0,0,95,85,1.1667
2024-10-14 04:35:00,20,50,9.5,60,584,0,0,0,95,86,1.1691
2024-10-14 04:40:00,20,50,9.3,61,585,0,0,0,96,90,1.1715
2024-10-14 04:45:00,20.2,50,9.3,61,589,0,0,0,98,90,1.1861
2024-10-14 04:50:00,20.5,50,9.4,61,596,0,0,0,99,90,1.2058
