Date,Temp,RH (%),Light Bench 1 Final State (%),Light Bench 2 Final State (%),Light Bench 3 Final State (%),Shade Roof Current Timed Position (%),PAD Vent Shutter Current Timed Position (%),Exhaust Fans VFD Current Timed Position (%),PPFD (umol/m2/s),DLI (mol/m2/d),Daily DLI
3/14/2021 4:15,65.9,39.7,100,100,100,0,0,0,0.2091172,10.0756620886395,
3/14/2021 4:20,66,39.5,100,100,100,0,0,0,0.2577488,10.0757394132795,
3/14/2021 4:25,66.1,39.5,100,100,100,0,0,0,0.2820648,10.0758240327195,
3/14/2021 4:30,66.2,39.5,100,100,100,0,0,0,0.257749,10.0759013574195,
3/14/2021 4:35,66.2,39.4,100,100,100,0,0,0,0.2723384,10.0759830589395,
3/14/2021 4:40,65.9,39.5,100,100,100,0,0,0,0.1993908,10.0760428761795,
3/14/2021 4:45,65.7,39.6,100,100,100,0,0,0,0.2723382,10.0761245776395,
3/14/2021 4:50,65.8,39.6,100,100,100,0,0,0,0.2772016,10.0762077381195,
3/14/2021 4:55,66.1,39.4,100,100,100,0,0,0,0.2139804,10.0762719322395,
3/14/2021 5:00,66,39.3,100,100,100,0,0,0,0.2091172,10.0763346673995,
3/14/2021 5:05,65.8,39.4,100,100,100,0,0,0,0.2042542,10.0763959436595,
3/14/2021 5:10,65.8,39.5,100,100,100,0,0,0,0.2577488,10.0764732682995,
3/14/2021 5:15,66,39.5,100,100,100,0,0,0,0.2382962,10.0765447571595,
3/14/2021 5:20,66.2,39.5,100,100,100,0,0,0,0.2237066,10.0766118691395,
3/14/2021 5:25,66.1,39.4,100,100,100,0,0,0,0.24923825,10.0766866406145,
3/14/2021 5:30,66,39.5,100,100,100,0,0,0,0.2577488,10.0767639652545,
3/14/2021 5:35,65.8,39.6,100,100,100,0,0,0,0.1945278,10.0768223235945,
3/14/2021 5:40,65.8,39.7,100,100,100,0,0,0,0.2237068,10.0768894356345,
3/14/2021 5:45,65.8,39.8,100,100,100,0,0,0,0.2528858,10.0769653013745,
3/14/2021 5:50,65.9,39.7,100,100,100,0,0,0,0.262612,10.0770440849745,
3/14/2021 5:55,66,39.7,100,100,100,0,0,0,0.2674754,10.0771243275945,
3/14/2021 6:00,66.1,39.7,100,100,100,0,0,0,0.2382962,10.0771958164545,
3/14/2021 6:05,66.1,39.7,100,100,100,0,0,0,0.2382962,10.0772673053145,
3/14/2021 6:10,66.2,39.7,100,100,100,0,0,0,0.209117,10.0773300404145,
3/14/2021 6:15,66.3,39.8,100,100,100,0,0,0,0.2674752,10.0774102829745,
3/14/2021 6:20,66.6,39.7,100,100,100,0,0,0,0.2237068,10.0774773950145,
3/14/2021 6:25,66.9,39.6,100,100,100,0,0,0,1.074765,10.0777998245145,
3/14/2021 6:30,67.2,39.3,100,100,100,0,0,0,1.415186,10.0782243803145,
3/14/2021 6:35,67.6,39,100,100,100,0,0,0,1.40546,10.0786460183145,
3/14/2021 6:40,67.8,38.8,100,100,100,0,0,0,1.390868,10.0790632787145,
3/14/2021 6:45,68.2,38.5,100,100,100,0,0,0,1.42005,10.0794892937145,
3/14/2021 6:50,68.6,38.1,100,100,100,0,0,0,1.40546,10.0799109317145,
3/14/2021 6:55,69,37.8,100,100,100,0,0,0,6.652842,10.0819067843145,
3/14/2021 7:00,69.4,37.4,100,100,100,0,0,0,7.95131,10.0842921773145,
3/14/2021 7:05,69.8,37.1,100,100,100,0,0,0,7.708152,10.0866046229145,
3/14/2021 7:10,70.1,36.8,100,100,100,0,0,0,8.04371,10.0890177359145,
3/14/2021 7:15,70.3,36.7,100,100,100,0,0,0,8.447356,10.0915519427145,
3/14/2021 7:20,70.5,37.2,100,100,100,0,0,0,9.288688,10.0943385491145,
3/14/2021 7:25,70.7,38.2,100,100,100,0,0,0,10.15919,10.0973863061145,
3/14/2021 7:30,71,39.1,100,100,100,0,0,0,11.23884,10.1007579581145,
3/14/2021 7:35,71.3,40,100,100,100,58.39,0,0,12.94094,0.003882282,10.1007579581145
3/14/2021 7:40,72.3,40.6,100,100,100,100,0,0,14.91052,0.004473156,
3/14/2021 7:45,73.1,40.5,100,100,100,100,0,0,16.5932,0.009451116,
3/14/2021 7:50,73.2,40.8,100,100,100,100,0,0,18.519,0.015006816,
3/14/2021 7:55,73.5,41.2,100,100,100,100,0,0,19.69104,0.020914128,
3/14/2021 8:00,73.9,41.5,100,100,100,100,0,0,21.53904,0.02737584,
3/14/2021 8:05,74.2,41.7,100,100,100,100,0,0,20.9506,0.03366102,
3/14/2021 8:10,74.3,42,100,100,100,100,0,0,19.26308,0.039439944,
3/14/2021 8:15,74.2,42.4,100,100,100,100,0,0,22.51654,0.046194906,
3/14/2021 8:20,74,43,100,100,100,100,0,0,29.36878,0.05500554,
3/14/2021 8:25,73.6,43.7,100,100,100,100,0,0,33.32256,0.065002308,
3/14/2021 8:30,73.4,44.6,100,100,100,100,0,0,36.45444,0.07593864,
3/14/2021 8:35,73.3,44.9,100,100,100,100,0,0,40.139525,0.0879804975,
3/14/2021 8:40,73.3,44.9,100,100,100,100,0,0,43.11214,0.1009141395,
3/14/2021 8:45,73.3,44.7,100,100,100,100,0,0,44.75592,0.1143409155,
3/14/2021 8:50,73.2,44.7,100,100,100,100,0,0,53.21788,0.1303062795,
3/14/2021 8:55,73,45.1,100,100,100,100,0,0,49.01122,0.1450096455,
3/14/2021 9:00,73,45.4,100,100,100,100,0,0,39.4988,0.1568592855,
3/14/2021 9:05,73,45.7,100,100,100,100,0,0,45.34922,0.1704640515,
3/14/2021 9:10,72.8,46.1,100,100,100,100,0,0,43.9,0.183634051499999,
3/14/2021 9:15,72.9,46.1,100,100,100,100,0,0,37.77238,0.194965765499999,
3/14/2021 9:20,73,46.2,100,100,100,100,0,0,42.35352,0.207671821499999,
3/14/2021 9:25,73.1,46.1,100,100,100,100,0,0,50.83978,0.222923755499999,
3/14/2021 9:30,73.1,46.1,100,100,100,100,0,0,42.30974,0.235616677499999,
3/14/2021 9:35,73.1,46.1,100,100,100,100,0,0,35.30188,0.246207241499999,
3/14/2021 9:40,72.8,46.2,100,100,100,100,0,0,28.26486,0.254686699499999,
3/14/2021 9:45,72.9,46.4,100,100,100,100,0,0,27.45756,0.262923967499999,
3/14/2021 9:50,73,46.1,100,100,100,100,0,0,41.75532,0.275450563499999,
3/14/2021 9:55,73.1,46,100,100,100,100,0,0,45.6021,0.289131193499999,
3/14/2021 10:00,73,45.6,100,100,100,100,0,0,47.82458,0.303478567499999,
3/14/2021 10:05,72.8,45.5,100,100,100,100,0,0,44.50425,0.316829842499999,
3/14/2021 10:10,72.8,45.5,100,100,100,100,0,0,53.78686,0.332965900499999,
3/14/2021 10:15,72.8,45.4,100,100,100,100,0,0,74.70828,0.3553783845,
3/14/2021 10:20,73,45.3,100,100,100,100,0,0,66.35334,0.375284386499999,
3/14/2021 10:25,72.8,45.1,100,100,100,100,0,0,81.92038,0.399860500499999,
3/14/2021 10:30,72.7,45.4,100,100,100,100,0,0,76.87726,0.422923678499999,
3/14/2021 10:35,73.1,45.4,100,100,100,100,0,0,82.7909,0.4477609485,
3/14/2021 10:40,73,45.4,100,100,100,100,0,0,74.24628,0.4700348325,
3/14/2021 10:45,73,45.5,100,100,100,100,0,0,90.65468,0.4972312365,
3/14/2021 10:50,73.2,45.7,100,100,100,100,0,0,62.13694,0.5158723185,
3/14/2021 10:55,73.5,45.6,100,100,100,100,0,0,49.38082,0.5306865645,
3/14/2021 11:00,73.1,45.7,100,100,100,100,0,0,51.46712,0.5461267005,
3/14/2021 11:05,73.3,46,100,100,100,100,0,0,56.78256,0.5631614685,
3/14/2021 11:10,73.5,45.6,100,100,100,100,0,0,50.53336,0.5783214765,
3/14/2021 11:15,72.9,45.4,100,100,100,100,0,0,50.46528,0.5934610605,
3/14/2021 11:20,72.9,45.7,100,100,100,100,0,0,32.26236,0.6031397685,
3/14/2021 11:25,73.2,45.3,100,100,100,100,0,0,77.22744,0.6263080005,
3/14/2021 11:30,72.9,45.1,100,100,100,100,0,0,61.92294,0.6448848825,
3/14/2021 11:35,72.8,45.1,100,100,100,100,0,0,102.461125,0.67562322,
3/14/2021 11:40,72.6,45,100,100,100,100,0,0,159.76076,0.723551448,
3/14/2021 11:45,73.1,44.6,100,100,100,100,0,0,75.76842,0.746281974,
3/14/2021 11:50,73.3,43.6,100,100,100,100,0,0,40.0386,0.758293554,
3/14/2021 11:55,72.8,43.6,100,100,100,100,0,0,40.24772,0.77036787,
3/14/2021 12:00,73.2,43.5,100,100,100,100,0,0,30.13714,0.779409012,
3/14/2021 12:05,73,42.8,100,100,100,100,0,0,37.2034,0.790570032,
3/14/2021 12:10,72.5,42.3,100,100,100,100,0,0,46.91514,0.804644574,
3/14/2021 12:15,72.5,41.4,100,100,100,100,0,0,153.302,0.850635174,
3/14/2021 12:20,72.9,40.2,100,100,100,100,0,0,185.2098,0.906198113999999,
3/14/2021 12:25,73.2,39.1,100,100,100,100,0,0,132.2444,0.945871434,
3/14/2021 12:30,73.3,39.1,100,100,100,100,0,0,123.88,0.983035433999999,
3/14/2021 12:35,72.8,39.8,100,100,100,100,0,0,65.78918,1.002772188,
3/14/2021 12:40,73.3,40.8,100,100,100,100,0,0,48.54436,1.017335496,
3/14/2021 12:45,73.5,41,100,100,100,100,0,0,119.07042,1.053056622,
3/14/2021 12:50,73.2,41.2,100,100,100,100,0,0,176.4608,1.105994862,
3/14/2021 12:55,73,41.1,100,100,100,100,0,0,234.0264,1.176202782,
3/14/2021 13:00,73.2,40.9,100,100,100,100,0,0,209.9634,1.239191802,
3/14/2021 13:05,73.4,40.9,100,100,100,100,0,0,157.3728,1.286403642,
3/14/2021 13:10,73.4,41.6,100,100,100,100,0,0,93.96295,1.314592527,
3/14/2021 13:15,73.4,43,100,100,100,100,0,0,86.55982,1.340560473,
3/14/2021 13:20,73.9,44.1,100,100,100,100,0,0,89.02066,1.367266671,
3/14/2021 13:25,74,44.2,100,100,100,100,0,0,127.47862,1.405510257,
3/14/2021 13:30,73.5,44.7,100,100,100,100,0,0,262.116,1.484145057,
3/14/2021 13:35,73.3,45.1,100,100,100,100,0,0,218.2986,1.549634637,
3/14/2021 13:40,74.1,45,100,100,100,100,0,0,54.90538,1.566106251,
3/14/2021 13:45,73.9,45.2,100,100,100,100,0,0,97.18112,1.595260587,
3/14/2021 13:50,73.5,46.3,100,100,100,100,0,0,211.5196,1.658716467,
3/14/2021 13:55,74.2,46,100,100,100,100,0,0,252.6524,1.734512187,
3/14/2021 14:00,75.1,45.2,100,100,100,100,0,0,106.89782,1.766581533,
3/14/2021 14:05,75.7,44.6,100,100,100,100,0,0,41.67264,1.779083325,
3/14/2021 14:10,74.6,45.3,100,100,100,100,0,0,53.6118,1.795166865,
3/14/2021 14:15,73.5,46.7,100,100,100,100,0,0,115.26748,1.829747109,
3/14/2021 14:20,73.4,46.9,100,100,100,100,0,0,125.1298,1.86728604899999,
3/14/2021 14:25,73.4,46,100,100,100,100,0,0,119.4884,1.90313256899999,
3/14/2021 14:30,73,45.5,100,100,100,100,0,0,86.24868,1.92900717299999,
3/14/2021 14:35,72.7,45.8,100,100,100,100,0,0,55.35282,1.94561301899999,
3/14/2021 14:40,72.5,46.2,100,100,100,100,0,0,62.060325,1.9642311165,
3/14/2021 14:45,73.5,45.8,100,100,100,100,0,0,66.87368,1.9842932205,
3/14/2021 14:50,73.3,44.6,100,100,100,100,0,0,68.20132,2.0047536165,
3/14/2021 14:55,72.6,43.9,100,100,100,100,0,0,97.40474,2.0339750385,
3/14/2021 15:00,72.3,43,100,100,100,100,0,0,115.93362,2.0687551245,
3/14/2021 15:05,72.7,41.5,100,100,100,100,0,0,134.1218,2.1089916645,
3/14/2021 15:10,72.6,40.5,100,100,100,100,0,0,147.3154,2.1531862845,
3/14/2021 15:15,72.2,40.4,100,100,100,100,0,0,150.08758,2.1982125585,
3/14/2021 15:20,72.2,40.8,100,100,100,100,0,0,177.8372,2.2515637185,
3/14/2021 15:25,73.1,40.8,100,100,100,100,0,0,182.9726,2.3064554985,
3/14/2021 15:30,73.8,40.8,100,100,100,100,0,0,122.00292,2.3430563745,
3/14/2021 15:35,74.1,41,100,100,100,100,0,0,144.456,2.3863931745,
3/14/2021 15:40,74,42.1,100,100,100,100,0,0,152.3586,2.4321007545,
3/14/2021 15:45,75.1,42.2,100,100,100,100,0,0,99.76342,2.4620297805,
3/14/2021 15:50,75.5,41.5,100,100,100,100,0,0,89.28812,2.4888162165,
3/14/2021 15:55,74.8,42,100,100,100,100,0,0,117.97122,2.5242075825,
3/14/2021 16:00,74,42.5,100,100,100,100,0,0,107.3257,2.5564052925,
3/14/2021 16:05,73.2,43,100,100,100,100,0,0,95.39132,2.5850226885,
3/14/2021 16:10,73,43.3,100,100,100,100,0,0,118.24255,2.6204954535,
3/14/2021 16:15,73.4,42.8,100,100,100,100,0,0,89.55554,2.6473621155,
3/14/2021 16:20,73.4,41.8,100,100,100,100,0,0,84.1282,2.6726005755,
3/14/2021 16:25,73.1,41.7,100,100,100,100,0,0,73.14235,2.6945432805,
3/14/2021 16:30,73.7,41.3,100,100,100,100,0,0,231.94975,2.7641282055,
3/14/2021 16:35,74.4,40,100,100,100,100,0,0,139.45682,2.8059652515,
3/14/2021 16:40,74.6,39.4,100,100,100,100,0,0,190.7976,2.8632045315,
3/14/2021 16:45,74.7,39.6,100,100,100,100,0,0,149.008075,2.907906954,
3/14/2021 16:50,74.5,39.8,100,100,100,100,0,0,94.93434,2.936387256,
3/14/2021 16:55,74.2,40.2,100,100,100,100,0,0,90.003,2.963388156,
3/14/2021 17:00,73.7,40.8,100,100,100,100,0,0,112.07708,2.99701128,
3/14/2021 17:05,73.8,41.3,100,100,100,100,0,0,116.45862,3.031948866,
3/14/2021 17:10,74.6,40.5,100,100,100,100,0,0,99.05836,3.061666374,
3/14/2021 17:15,74.7,39.4,100,100,100,100,0,0,122.708,3.098478774,
3/14/2021 17:20,74.6,39.3,100,100,100,100,0,0,106.02732,3.13028697,
3/14/2021 17:25,73.7,38.9,100,100,100,100,0,0,65.88168,3.150051474,
3/14/2021 17:30,73.7,39.2,100,100,100,100,0,0,41.35654,3.162458436,
3/14/2021 17:35,73.4,39.6,100,100,100,100,0,0,40.6514,3.174653856,
3/14/2021 17:40,73.5,39.5,100,100,100,100,0,0,39.27508,3.18643638,
3/14/2021 17:45,73.2,38.6,100,100,100,100,0,0,49.16682,3.201186426,
3/14/2021 17:50,72.7,37.9,100,100,100,100,0,0,59.77828,3.21911991,
3/14/2021 17:55,72.8,36.9,100,100,100,100,0,0,48.30602,3.233611716,
3/14/2021 18:00,72.8,36,100,100,100,100,0,0,47.39176,3.247829244,
3/14/2021 18:05,72.2,35.8,100,100,100,100,0,0,39.89274,3.259797066,
3/14/2021 18:10,72.4,35.7,100,100,100,100,0,0,35.72498,3.27051456,
3/14/2021 18:15,73.1,35.1,100,100,100,100,0,0,37.938925,3.2818962375,
3/14/2021 18:20,72.8,34.6,100,100,100,100,0,0,41.80396,3.2944374255,
3/14/2021 18:25,72.7,34.4,100,100,100,100,0,0,50.09568,3.3094661295,
3/14/2021 18:30,72.9,34,100,100,100,100,0,0,38.17118,3.3209174835,
3/14/2021 18:35,72.6,33.6,100,100,100,100,0,0,33.70674,3.3310295055,
3/14/2021 18:40,72.2,33.9,100,100,100,100,0,0,23.2898,3.3380164455,
3/14/2021 18:45,72.8,33.7,100,100,100,100,0,0,18.83026,3.3436655235,
3/14/2021 18:50,73,33.3,100,100,100,100,0,0,16.27224,3.3485471955,
3/14/2021 18:55,72.5,32.9,100,100,100,100,0,0,7.591436,3.3508246263,
3/14/2021 19:00,72.5,32.6,100,100,100,100,0,0,5.612118,3.3525082617,
3/14/2021 19:05,72.9,32.1,100,100,100,100,0,0,3.82733,3.3536564607,
3/14/2021 19:10,72.7,31.5,100,100,100,100,0,0,2.611534,3.3544399209,
3/14/2021 19:15,72.3,31.4,100,100,100,99.89,0,0,2.086306,3.3550658127,
3/14/2021 19:20,71.9,31.4,100,100,100,18.38,0,0,1.668072,3.3555662343,
3/14/2021 19:25,71.4,31.6,100,100,100,0,0,0,1.449228,3.3560010027,
3/14/2021 19:30,70.6,32.1,100,100,100,0,0,0,1.371418,3.3564124281,
3/14/2021 19:35,69.9,32.6,100,100,100,0,0,0,1.31306,3.3568063461,
3/14/2021 19:40,69.9,33.4,100,100,100,0,0,0,1.371418,3.3572177715,
3/14/2021 19:45,69.8,34.4,100,100,100,0,0,0,1.31306,3.3576116895,
3/14/2021 19:50,69.4,35.4,100,100,100,0,0,0,1.3434575,3.35801472675,
3/14/2021 19:55,69.3,36.2,100,100,100,0,0,0,1.371416,3.35842615155,
3/14/2021 20:00,69.3,36.5,100,100,100,0,0,0,1.356828,3.35883319995,
3/14/2021 20:05,69.3,36.9,100,100,100,0,0,0,1.303336,3.35922420075,
3/14/2021 20:10,69,37.1,100,100,100,0,0,0,1.298472,3.35961374235,
3/14/2021 20:15,68.8,37.4,100,100,100,0,0,0,1.361692,3.36002224995,
3/14/2021 20:20,68.4,37.8,100,100,100,0,0,0,1.327652,3.36042054555,
3/14/2021 20:25,68.1,38.1,100,100,100,0,0,0,1.288744,3.36080716875,
3/14/2021 20:30,67.7,38.4,100,100,100,0,0,0,1.313062,3.36120108735,
3/14/2021 20:35,67.6,38.7,100,100,100,0,0,0,1.288744,3.36158771055,
3/14/2021 20:40,67.4,38.6,100,100,100,0,0,0,1.303334,3.36197871075,
3/14/2021 20:45,67.1,38.4,100,100,100,0,0,0,1.31306,3.36237262875,
3/14/2021 20:50,66.8,38.4,100,100,100,0,0,0,1.317924,3.36276800595,
3/14/2021 20:55,66.3,38.1,100,100,100,0,0,0,1.24011,3.36314003895,
3/14/2021 21:00,66,38.1,100,100,100,0,0,0,1.283882,3.36352520355,
3/14/2021 21:05,65.9,37.8,100,100,100,0,0,0,1.317924,3.36392058075,
3/14/2021 21:10,65.6,37.7,100,100,100,0,0,0,1.2547,3.36429699074999,
3/14/2021 21:15,65.4,37.5,100,100,100,0,0,0,1.322786,3.36469382655,
3/14/2021 21:20,65.5,37.2,100,100,100,0,0,0,1.240114,3.36506586075,
3/14/2021 21:25,65.8,36.8,100,100,100,0,0,0,1.3373775,3.365467074,
3/14/2021 21:30,65.9,36.2,100,100,100,0,0,0,1.244974,3.3658405662,
3/14/2021 21:35,65.8,35.4,100,100,100,0,0,0,1.31306,3.3662344842,
3/14/2021 21:40,65.6,35,100,100,100,0,0,0,1.293606,3.366622566,
3/14/2021 21:45,65.6,34.4,100,100,100,0,0,0,1.313058,3.3670164834,
3/14/2021 21:50,65.8,33.9,100,100,100,0,0,0,1.283882,3.367401648,
3/14/2021 21:55,66,33.3,100,100,100,0,0,0,1.29847,3.367791189,
3/14/2021 22:00,66.2,32.8,100,100,100,0,0,0,1.322788,3.3681880254,
3/14/2021 22:05,66.2,32.6,100,100,100,0,0,0,1.308198,3.3685804848,
3/14/2021 22:10,66.1,32.4,100,100,100,0,0,0,1.240112,3.3689525184,
3/14/2021 22:15,66,32.4,100,100,100,0,0,0,1.332512,3.369352272,
3/14/2021 22:20,65.8,32.4,100,100,100,0,0,0,1.288746,3.3697388958,
3/14/2021 22:25,65.8,32.4,100,100,100,0,0,0,0.2091172,3.36980163096,
3/14/2021 22:30,65.8,32.3,100,100,100,0,0,0,0.291791,3.36988916826,
3/14/2021 22:35,65.8,32.2,100,100,100,0,0,0,0.233433,3.36995919816,
3/14/2021 22:40,65.9,32,100,100,100,0,0,0,0.1750752,3.37001172072,
3/14/2021 22:45,66.1,31.9,100,100,100,0,0,0,0.2869278,3.37009779906,
3/14/2021 22:50,66,31.6,100,100,100,0,0,0,0.2091172,3.37016053422,
3/14/2021 22:55,66.1,31.4,100,100,100,0,0,0,0.20668575,3.370222539945,
3/14/2021 23:00,66,31.2,100,100,100,0,0,0,0.291791,3.370310077245,
3/14/2021 23:05,65.8,31.1,100,100,100,0,0,0,0.2966544,3.370399073565,
3/14/2021 23:10,65.8,31,100,100,100,0,0,0,0.238296,3.370470562365,
3/14/2021 23:15,66,30.8,100,100,100,0,0,0,0.2528858,3.370546428105,
3/14/2021 23:20,66.2,30.5,100,100,100,0,0,0,0.267475,3.370626670605,
3/14/2021 23:25,66.2,30.3,100,100,100,0,0,0,0.2674752,3.370706913165,
3/14/2021 23:30,66.2,30.1,100,100,100,0,0,0,0.2382962,3.370778402025,
3/14/2021 23:35,66.1,30,100,100,100,0,0,0,0.1993908,3.370838219265,
3/14/2021 23:40,66,30,100,100,100,0,0,0,0.2480224,3.370912625985,
3/14/2021 23:45,66,30,100,100,100,0,0,0,0.2528856,3.370988491665,
3/14/2021 23:50,65.9,30,100,100,100,0,0,0,0.2237068,3.371055603705,
3/14/2021 23:55,65.9,29.9,100,100,100,0,0,0,0.2723386,3.371137305285,
3/15/2021 0:00,65.9,29.9,100,100,100,0,0,0,0.2382962,3.371208794145,
3/15/2021 0:05,65.9,29.9,100,100,100,0,0,0,0.282065,3.371293413645,
3/15/2021 0:10,65.9,29.7,100,100,100,0,0,0,0.2480226,3.371367820425,
3/15/2021 0:15,65.9,29.7,100,100,100,0,0,0,0.2917912,3.371455357785,
3/15/2021 0:20,65.9,29.6,100,100,100,0,0,0,0.2382964,3.371526846705,
3/15/2021 0:25,65.9,29.5,100,100,100,0,0,0,0.32218625,3.37162350258,
3/15/2021 0:30,65.8,29.4,100,100,100,0,0,0,0.2772016,3.37170666306,
3/15/2021 0:35,65.8,29.3,100,100,100,0,0,0,0.282065,3.37179128256,
3/15/2021 0:40,65.9,29.2,100,100,100,0,0,0,0.2723386,3.37187298414,
3/15/2021 0:45,66,29.2,100,100,100,0,0,0,0.2966544,3.37196198046,
3/15/2021 0:50,66,29.1,100,100,100,0,0,0,0.233433,3.37203201036,
3/15/2021 0:55,66.1,29.2,100,100,100,0,0,0,0.291791,3.37211954766,
3/15/2021 1:00,66.1,29.2,100,100,100,0,0,0,0.2723386,3.37220124924,
3/15/2021 1:05,66,29.3,100,100,100,0,0,0,0.2431592,3.372274197,
3/15/2021 1:10,66.1,29.5,100,100,100,0,0,0,0.316107,3.3723690291,
3/15/2021 1:15,66.3,29.6,100,100,100,0,0,0,0.2626122,3.37244781276,
3/15/2021 1:20,66.5,29.7,100,100,100,0,0,0,0.3015176,3.37253826804,
3/15/2021 1:25,66.5,29.8,100,100,100,0,0,0,0.3112438,3.37263164118,
3/15/2021 1:30,66.3,30.1,100,100,100,0,0,0,0.2674754,3.3727118838,
3/15/2021 1:35,66.2,30.5,100,100,100,0,0,0,0.2723384,3.37279358532,
3/15/2021 1:40,66.1,30.7,100,100,100,0,0,0,0.267475,3.37287382782,
3/15/2021 1:45,65.9,30.9,100,100,100,0,0,0,0.2723384,3.37295552934,
3/15/2021 1:50,65.8,31,100,100,100,0,0,0,0.233433,3.37302555924,
3/15/2021 1:55,65.7,31,100,100,100,0,0,0,0.2917914,3.37311309666,
3/15/2021 2:00,65.9,31.1,100,100,100,0,0,0,0.286928,3.37319917506,
3/15/2021 2:05,66.1,31,100,100,100,0,0,0,0.31002825,3.373292183535,
3/15/2021 2:10,66.3,30.9,100,100,100,0,0,0,0.2772016,3.373375344015,
3/15/2021 2:15,66.3,30.8,100,100,100,0,0,0,0.2577488,3.373452668655,
3/15/2021 2:20,66.1,30.9,100,100,100,0,0,0,0.2382964,3.373524157575,
3/15/2021 2:25,65.9,31,100,100,100,0,0,0,0.238296,3.373595646375,
3/15/2021 2:30,65.8,31.1,100,100,100,0,0,0,0.3258334,3.373693396395,
3/15/2021 2:35,65.9,31.1,100,100,100,0,0,0,0.3306968,3.373792605435,
3/15/2021 2:40,65.9,31,100,100,100,0,0,0,0.3452864,3.373896191355,
3/15/2021 2:45,65.8,31,100,100,100,0,0,0,0.2528856,3.373972057035,
3/15/2021 2:50,65.9,30.9,100,100,100,0,0,0,0.3258334,3.374069807055,
3/15/2021 2:55,65.8,30.7,100,100,100,0,0,0,0.3015176,3.374160262335,
3/15/2021 3:00,65.9,30.5,100,100,100,0,0,0,0.2528858,3.374236128075,
3/15/2021 3:05,66.1,30.1,100,100,100,0,0,0,0.3258336,3.374333878155,
3/15/2021 3:10,66.3,29.8,100,100,100,0,0,0,0.3015176,3.374424333435,
3/15/2021 3:15,66.2,29.5,100,100,100,0,0,0,0.3161072,3.374519165595,
3/15/2021 3:20,65.9,29.3,100,100,100,0,0,0,0.2723382,3.374600867055,
3/15/2021 3:25,65.8,29.2,100,100,100,0,0,0,0.3258336,3.374698617135,
3/15/2021 3:30,65.8,29.1,28,28,28,0,0,0,0.3063806,3.374790531315,
3/15/2021 3:35,65.8,28.9,0,0,0,0,0,0,0.322186,3.374887187115,
3/15/2021 3:40,66,28.7,0,0,0,0,0,0,0.3258334,3.374984937135,
3/15/2021 3:45,66,28.6,0,0,0,0,0,0,0.3793286,3.375098735715,
3/15/2021 3:50,66.2,28.4,0,0,0,0,0,0,0.2626118,3.375177519255,
3/15/2021 3:55,66.3,28.2,0,0,0,0,0,0,0.3161072,3.375272351415,
3/15/2021 4:00,66.2,28.1,0,0,0,0,0,0,0.2966544,3.375361347735,
3/15/2021 4:05,66.1,28.1,0,0,0,0,0,0,0.2626118,3.375440131275,
3/15/2021 4:10,65.9,28.2,0,0,0,0,0,0,0.2917912,3.375527668635,
3/15/2021 4:15,65.8,28.4,0,0,0,0,0,0,0.3209704,3.375623959755,
3/15/2021 4:20,65.8,28.3,0,0,0,0,0,0,0.3112438,3.375717332895,
3/15/2021 4:25,65.9,28.3,0,0,0,0,0,0,0.3063806,3.375809247075,
3/15/2021 4:30,66,28.2,0,0,0,0,0,0,0.3112438,3.375902620215,
3/15/2021 4:35,66.1,28.1,0,0,0,0,0,0,0.3452862,3.376006206075,
3/15/2021 4:40,66.2,27.9,0,0,0,0,0,0,0.3306966,3.376105415055,
3/15/2021 4:45,66.1,27.8,0,0,0,0,0,0,0.2723384,3.376187116575,
3/15/2021 4:50,65.9,27.7,0,0,0,0,0,0,0.3939182,3.376305292035,
3/15/2021 4:55,65.7,27.7,0,0,0,0,0,0,0.3209702,3.376401583095,
3/15/2021 5:00,65.7,27.7,0,0,0,0,0,0,0.3306966,3.376500792075,
3/15/2021 5:05,65.8,27.5,0,0,0,0,0,0,0.340423,3.376602918975,
3/15/2021 5:10,65.8,27.4,0,0,0,0,0,0,0.3063806,3.376694833155,
3/15/2021 5:15,65.9,27.2,0,0,0,0,0,0,0.370818,3.376806078555,
3/15/2021 5:20,65.9,27,0,0,0,0,0,0,0.3501494,3.376911123375,
3/15/2021 5:25,66,26.9,0,0,0,0,0,0,0.2820646,3.376995742755,
3/15/2021 5:30,66.1,26.7,0,0,0,0,0,0,0.3015174,3.377086197975,
3/15/2021 5:35,66.1,26.7,0,0,0,0,0,0,0.3306968,3.377185407015,
3/15/2021 5:40,66.1,26.6,0,0,0,0,0,0,0.340423,3.377287533915,
3/15/2021 5:45,66.1,26.4,0,0,0,0,0,0,0.3355598,3.377388201855,
3/15/2021 5:50,66.1,26.3,0,0,0,0,0,0,0.2966542,3.377477198115,
3/15/2021 5:55,66,26.2,0,0,0,0,0,0,0.3112438,3.377570571255,
3/15/2021 6:00,66,26.2,0,0,0,0,0,0,0.3452862,3.377674157115,
3/15/2021 6:05,65.9,26.2,0,0,0,0,0,0,0.3744654,3.377786496735,
3/15/2021 6:10,66.1,26.2,0,0,0,0,0,0,0.2966542,3.377875492995,
3/15/2021 6:15,66.4,26.1,0,0,0,0,0,0,0.3452862,3.377979078855,
3/15/2021 6:20,66.9,25.9,0,0,0,0,0,0,0.3696022,3.378089959515,
3/15/2021 6:25,67.2,25.8,0,0,0,0,0,0,1.2644288,3.378469288155,
3/15/2021 6:30,67.6,25.6,0,0,0,0,0,0,1.49786,3.378918646155,
