Date,Temp (F),RH (%),Light Bench 1 Final State (%),Light Bench 2 Final State (%),Light Bench 3 Final State (%),Shade Roof Current Timed Position (%),PAD Vent Shutter Current Timed Position (%),Exhaust Fans VFD Current Timed Position (%),PPFD (umol/m2/s),DLI (mol/m2/d),Daily DLI
12/26/2020 2:10,57.7,40.9,100,100,100,0,0,0,312.348,19.1353596783,
12/26/2020 2:15,57.6,40.9,100,100,100,0,0,0,312.4596,19.2290975583,
12/26/2020 2:20,57.5,40.9,100,100,100,0,0,0,312.5278,19.3228558983,
12/26/2020 2:25,57.5,40.9,100,100,100,0,0,0,312.3432,19.4165588583,
12/26/2020 2:30,57.6,40.8,100,100,100,0,0,0,312.4256,19.5102865383,
12/26/2020 2:35,57.5,40.9,100,100,100,0,0,0,312.4694,19.6040273583,
12/26/2020 2:40,57.5,40.9,100,100,100,0,0,0,312.4696,19.6977682383,
12/26/2020 2:45,57.4,40.9,100,100,100,0,0,0,312.4208,19.7914944783,
12/26/2020 2:50,57.2,40.9,100,100,100,0,0,0,312.4356,19.8852251583,
12/26/2020 2:55,57.3,40.9,100,100,100,0,0,0,312.5474,19.9789893783,
12/26/2020 3:00,57.2,40.9,100,100,100,0,0,0,312.4402,20.0727214383,
12/26/2020 3:05,57.1,41,100,100,100,0,0,0,312.46,20.1664594383,
12/26/2020 3:10,57.2,40.9,100,100,100,0,0,0,312.46575,20.2601991633,
12/26/2020 3:15,57.2,40.8,100,100,100,0,0,0,312.5036,20.3539502433,
12/26/2020 3:20,57.1,40.8,100,100,100,0,0,0,312.4794,20.4476940633,
12/26/2020 3:25,57,40.9,100,100,100,0,0,0,312.562,20.5414626633,
12/26/2020 3:30,57.1,40.9,100,100,100,0,0,0,312.3966,20.6351816433,
12/26/2020 3:35,57.2,40.8,100,100,100,0,0,0,312.4354,20.7289122633,
12/26/2020 3:40,57,40.9,32,29,30,0,0,0,124.98866318,20.766408862254,
12/26/2020 3:45,56.2,41.3,0,0,0,0,0,0,0.02431594,20.766416157036,
12/26/2020 3:50,55.4,42,0,0,0,0,0,0,0.04863188,20.7664307466,
12/26/2020 3:55,54.6,42.5,0,0,0,0,0,0,0.02431592,20.766438041376,
12/26/2020 4:00,54.1,42.8,0,0,0,0,0,0,0.02917914,20.766446795118,
12/26/2020 4:05,53.5,43.2,0,0,0,0,0,0,0.04376868,20.766459925722,
12/26/2020 4:10,53,43.5,0,0,0,0,0,0,0.02431594,20.766467220504,
12/26/2020 4:15,53.3,43.5,0,0,0,0,0,0,0,20.766467220504,
12/26/2020 4:20,53.2,43.2,0,0,0,0,0,0,0.02431594,20.766474515286,
12/26/2020 4:25,53,43.2,0,0,0,0,0,0,0.02917914,20.766483269028,
12/26/2020 4:30,52.9,43,0,0,0,0,0,0,0.07781102,20.766506612334,
12/26/2020 4:35,53,42.9,0,0,0,0,0,0,0.01945274,20.766512448156,
12/26/2020 4:40,53.1,42.5,0,0,0,0,0,0,0,20.766512448156,
12/26/2020 4:45,53.4,42.1,0,0,0,0,0,0,0.04863186,20.766527037714,
12/26/2020 4:50,53.4,41.9,0,0,0,0,0,0,0,20.766527037714,
12/26/2020 4:55,53.5,41.7,0,0,0,0,0,0,0.01458956,20.766531414582,
12/26/2020 5:00,53.7,41.5,0,0,0,0,0,0,0.01458956,20.76653579145,
12/26/2020 5:05,54.1,41.3,0,0,0,0,0,0,0.01945276,20.766541627278,
12/26/2020 5:10,54.3,40.9,0,0,0,0,0,0,0.02917912,20.766550381014,
12/26/2020 5:15,54.9,40.4,0,0,0,0,0,0,0.02431594,20.766557675796,
12/26/2020 5:20,55.4,39.9,0,0,0,0,0,0,0.04376868,20.7665708064,
12/26/2020 5:25,56.1,39.4,0,0,0,0,0,0,1.6778006,20.76707414658,
12/26/2020 5:30,56.3,38.9,0,0,0,0,0,0,2.553174,20.76784009878,
12/26/2020 5:35,57,38.4,0,0,0,0,0,0,2.582354,20.76861480498,
12/26/2020 5:40,57.5,38,0,0,0,0,0,0,2.548312,20.76937929858,
12/26/2020 5:45,58.2,37.3,0,0,0,0,0,0,2.504544,20.77013066178,
12/26/2020 5:50,58.4,37,0,0,0,0,0,0,2.499678,20.77088056518,
12/26/2020 5:55,58.8,36.7,0,0,0,0,0,0,5.621846,20.77256711898,
12/26/2020 6:00,59.3,36.3,0,0,0,0,0,0,6.477766,20.77451044878,
12/26/2020 6:05,59.9,35.8,0,0,0,0,0,0,6.327006,20.77640855058,
12/26/2020 6:10,60.4,35.2,0,0,0,0,0,0,6.2431175,20.77828148583,
12/26/2020 6:15,60.9,34.6,0,0,0,0,0,0,6.161658,20.78012998323,
12/26/2020 6:20,61.3,34.1,0,0,0,0,0,0,6.078984,20.78195367843,
12/26/2020 6:25,61.8,33.8,0,0,0,0,0,0,5.845552,20.78370734403,
12/26/2020 6:30,62.4,33.5,0,0,0,0,0,0,5.801782,20.78544787863,
12/26/2020 6:35,62.8,33.5,0,0,0,0,0,0,5.821236,20.7871942494299,
12/26/2020 6:40,63.5,33.2,0,0,0,0,0,0,5.826098,20.7889420788299,
12/26/2020 6:45,63.7,32.8,0,0,0,0,0,0,5.762874,20.7906709410299,
12/26/2020 6:50,64.2,32.5,0,0,0,0,0,0,5.879594,20.7924348192299,
12/26/2020 6:55,64.6,32.5,0,0,0,0,0,0,5.816372,20.7941797308299,
12/26/2020 7:00,65.1,32.2,0,0,0,0,0,0,5.792056,20.7959173476299,
12/26/2020 7:05,65.1,32.2,0,0,0,0,0,0,5.826096,20.7976651764299,
12/26/2020 7:10,65.2,32.3,0,0,0,0,0,0,5.840686,20.7994173822299,
12/26/2020 7:15,65.2,32,0,0,0,0,0,0,5.99631,20.8012162752299,
12/26/2020 7:20,65.1,32,0,0,0,0,0,0,6.215154,20.8030808214299,
12/26/2020 7:25,65.1,32.2,0,0,0,0,0,0,6.716064,20.8050956406299,
12/26/2020 7:30,65.3,32,0,0,0,0,0,0,7.52335,20.8073526456299,
12/26/2020 7:35,65.3,31.8,0,0,0,0,0,0,8.515442,20.8099072782299,
12/26/2020 7:40,65.5,31.9,0,0,0,4.24,0,0,9.79932,20.8128470742299,
12/26/2020 7:45,65.2,31.8,0,0,0,82.43,0,0,12.98958,0.003896874,20.8128470742299
12/26/2020 7:50,66,31.8,0,0,0,100,0,0,15.09046,0.004527138,
12/26/2020 7:55,66,32.1,0,0,0,100,0,0,18.5871,0.010103268,
12/26/2020 8:00,65.9,32.6,0,0,0,100,0,0,21.76762,0.016633554,
12/26/2020 8:05,65.8,33,0,0,0,100,0,0,24.38402,0.02394876,
12/26/2020 8:10,65.9,33.2,0,0,0,100,0,0,28.37672,0.032461776,
12/26/2020 8:15,65.7,33.4,0,0,0,100,0,0,34.2952,0.042750336,
12/26/2020 8:20,65.8,33.5,0,0,0,100,0,0,41.1328,0.055090176,
12/26/2020 8:25,65.6,33.7,0,0,0,100,0,0,44.14316,0.068333124,
12/26/2020 8:30,65.6,34,0,0,0,100,0,0,38.67694,0.079936206,
12/26/2020 8:35,65.7,34.1,0,0,0,100,0,0,40.58328,0.09211119,
12/26/2020 8:40,65.7,33.8,0,0,0,100,0,0,48.84586,0.106764948,
12/26/2020 8:45,65.8,33.8,0,0,0,100,0,0,37.46112,0.118003284,
12/26/2020 8:50,65.6,33.9,0,0,0,100,0,0,36.1578,0.128850624,
12/26/2020 8:55,65.3,34.2,0,0,0,100,0,0,46.79846,0.142890162,
12/26/2020 9:00,65.4,34.2,0,0,0,100,0,0,45.0623,0.156408852,
12/26/2020 9:05,65.2,34.3,0,0,0,100,0,0,43.59358,0.169486925999999,
12/26/2020 9:10,65.1,34.4,0,0,0,100,0,0,44.048325,0.1827014235,
12/26/2020 9:15,65.1,34.2,0,0,0,100,0,0,55.28472,0.199286839499999,
12/26/2020 9:20,65.1,34.2,0,0,0,100,0,0,66.08098,0.219111133499999,
12/26/2020 9:25,65.3,34.2,0,0,0,100,0,0,76.0651,0.241930663499999,
12/26/2020 9:30,65.2,34.1,0,0,0,100,0,0,80.41766,0.2660559615,
12/26/2020 9:35,65.3,33.9,0,0,0,100,0,0,77.92284,0.2894328135,
12/26/2020 9:40,65.4,34.1,0,0,0,100,0,0,81.55562,0.3138994995,
12/26/2020 9:45,65.4,34,0,0,0,100,0,0,88.35926,0.3404072775,
12/26/2020 9:50,65.3,34.3,0,0,0,100,0,0,95.0899,0.3689342475,
12/26/2020 9:55,65.4,34.4,0,0,0,100,0,0,94.4285,0.3972627975,
12/26/2020 10:00,65.4,34.7,0,0,0,100,0,0,96.00418,0.4260640515,
12/26/2020 10:05,65.4,34.7,0,0,0,100,0,0,94.90024,0.4545341235,
12/26/2020 10:10,65.3,35,0,0,0,100,0,0,91.58354,0.4820091855,
12/26/2020 10:15,65.2,35.2,0,0,0,100,0,0,86.98298,0.5081040795,
12/26/2020 10:20,65.2,35.3,43,41,40,100,0,0,141.74262,0.5506268655,
12/26/2020 10:25,65.5,35.3,100,100,100,100,0,0,387.2752,0.6668094255,
12/26/2020 10:30,66.3,34.6,100,100,100,100,0,0,392.9456,0.7846931055,
12/26/2020 10:35,66.8,34.2,100,100,100,100,0,0,381.6728,0.8991949455,
12/26/2020 10:40,66.9,34.1,100,100,100,100,0,0,375.27375,1.0117770705,
12/26/2020 10:45,66.8,34.4,100,100,100,100,0,0,367.8128,1.1221209105,
12/26/2020 10:50,66.5,34.7,100,100,100,100,0,0,362.0448,1.2307343505,
12/26/2020 10:55,66.1,35.2,100,100,100,100,0,0,358.4802,1.3382784105,
12/26/2020 11:00,65.8,35.5,100,100,100,100,0,0,353.4562,1.4443152705,
12/26/2020 11:05,65.5,35.8,100,100,100,100,0,0,355.8006,1.5510554505,
12/26/2020 11:10,65.4,36.2,100,100,100,100,0,0,356.2772,1.6579386105,
12/26/2020 11:15,65.1,36.5,100,100,100,100,0,0,360.0316,1.7659480905,
12/26/2020 11:20,65.3,36.7,100,100,100,100,0,0,363.0418,1.8748606305,
12/26/2020 11:25,65.5,36.5,100,100,100,100,0,0,363.2508,1.9838358705,
12/26/2020 11:30,65.6,36.5,100,100,100,100,0,0,365.2496,2.0934107505,
12/26/2020 11:35,65.5,36.7,100,100,100,100,0,0,361.6996,2.2019206305,
12/26/2020 11:40,65.4,36.8,100,100,100,100,0,0,364.204,2.3111818305,
12/26/2020 11:45,65.3,37,100,100,100,100,0,0,360.4788,2.4193254705,
12/26/2020 11:50,65.2,37.1,100,100,100,100,0,0,360.3084,2.5274179905,
12/26/2020 11:55,65.2,37.3,100,100,100,100,0,0,357.449,2.6346526905,
12/26/2020 12:00,65,37.6,100,100,100,100,0,0,365.83925,2.7444044655,
12/26/2020 12:05,64.8,37.5,100,100,100,100,0,0,374.4556,2.8567411455,
12/26/2020 12:10,65.1,37.6,100,100,100,100,0,0,395.9414,2.9755235655,
12/26/2020 12:15,65.4,37.5,100,100,100,100,0,0,446.251,3.1093988655,
12/26/2020 12:20,65.9,37.3,67,69,65,100,0,0,396.3594,3.2283066855,
12/26/2020 12:25,66.1,37.1,0,0,0,100,0,0,157.2806,3.2754908655,
12/26/2020 12:30,65.6,37.4,28,26,30,100,0,0,169.5308,3.3263501055,
12/26/2020 12:35,65.1,37.9,100,100,100,100,0,0,422.5188,3.4531057455,
12/26/2020 12:40,65.5,38.2,100,100,100,100,0,0,453.1518,3.58905128549999,
12/26/2020 12:45,66,37.8,100,100,100,100,0,0,437.7404,3.72037340549999,
12/26/2020 12:50,66.1,37.7,87,89,90,100,0,0,392.1482,3.8380178655,
12/26/2020 12:55,65.8,37.9,0,0,0,100,0,0,79.62016,3.8619039135,
12/26/2020 13:00,64.8,38.5,18,21,20,100,0,0,84.89664,3.8873729055,
12/26/2020 13:05,64,39.2,100,100,100,100,0,0,367.0734,3.9974949255,
12/26/2020 13:10,64.7,39.3,100,100,100,100,0,0,400.97,4.1177859255,
12/26/2020 13:15,65.3,38.8,100,100,100,100,0,0,399.2822,4.23757058549999,
12/26/2020 13:20,65.6,38.5,100,100,100,100,0,0,397.0206,4.3566767655,
12/26/2020 13:25,65.8,38.3,100,100,100,100,0,0,399.6178,4.47656210549999,
12/26/2020 13:30,65.8,38.2,100,100,100,100,0,0,404.49575,4.59791083049999,
12/26/2020 13:35,65.8,38.2,100,100,100,100,0,0,404.5492,4.71927559049999,
12/26/2020 13:40,65.8,38.2,92,89,90,100,0,0,402.857,4.84013269049999,
12/26/2020 13:45,65.7,38.3,0,0,0,100,0,0,91.97746,4.86772592849999,
12/26/2020 13:50,64.9,38.7,18,16,20,100,0,0,84.4152,4.89305048849999,
12/26/2020 13:55,64.3,39.2,100,100,100,100,0,0,330.9838,4.99234562849999,
12/26/2020 14:00,64.6,39.4,100,100,100,100,0,0,394.2926,5.11063340849999,
12/26/2020 14:05,65.4,38.9,100,100,100,100,0,0,393.0136,5.22853748849999,
12/26/2020 14:10,65.8,38.3,100,100,100,100,0,0,390.6744,5.34573980849999,
12/26/2020 14:15,66,38,100,100,100,100,0,0,385.923,5.46151670849999,
12/26/2020 14:20,66,37.9,100,100,100,100,0,0,383.8416,5.57666918849999,
12/26/2020 14:25,66,37.9,100,100,100,100,0,0,383.37,5.69168018849999,
12/26/2020 14:30,66.1,37.8,100,100,100,100,0,0,379.1144,5.80541450849999,
12/26/2020 14:35,66.1,37.8,100,100,100,100,0,0,359.0296,5.91312338849999,
12/26/2020 14:40,65.8,38,100,100,100,100,0,0,347.9904,6.01752050849999,
12/26/2020 14:45,65.3,38.5,100,100,100,100,0,0,336.3722,6.11843216849999,
12/26/2020 14:50,65.2,38.7,100,100,100,100,0,0,333.4688,6.21847280849999,
12/26/2020 14:55,64.9,38.8,100,100,100,100,0,0,329.89425,6.31744108349999,
12/26/2020 15:00,64.7,39.1,100,100,100,100,0,0,328.1486,6.41588566349999,
12/26/2020 15:05,64.4,39.4,100,100,100,100,0,0,327.842,6.51423826349999,
12/26/2020 15:10,64.5,39.5,100,100,100,100,0,0,331.3924,6.61365598349999,
12/26/2020 15:15,64.7,39.4,100,100,100,100,0,0,333.318,6.71365138349999,
12/26/2020 15:20,64.7,39.2,100,100,100,100,0,0,334.2272,6.81391954349999,
12/26/2020 15:25,64.6,39.1,100,100,100,100,0,0,330.8428,6.91317238349999,
12/26/2020 15:30,64.5,39.1,100,100,100,100,0,0,328.1826,7.01162716349999,
12/26/2020 15:35,64.6,39.1,100,100,100,100,0,0,326.0182,7.10943262349999,
12/26/2020 15:40,64.8,38.9,100,100,100,100,0,0,325.503,7.20708352349999,
12/26/2020 15:45,64.8,38.8,100,100,100,100,0,0,325.4738,7.30472566349999,
12/26/2020 15:50,64.6,38.9,100,100,100,100,0,0,323.723,7.40184256349999,
12/26/2020 15:55,64.6,39.1,100,100,100,100,0,0,323.1928,7.49880040349999,
12/26/2020 16:00,64.9,39,100,100,100,100,0,0,323.261,7.59577870349999,
12/26/2020 16:05,64.9,38.8,100,100,100,100,0,0,322.2396,7.69245058349999,
12/26/2020 16:10,64.8,38.7,100,100,100,100,0,0,321.7824,7.78898530349999,
12/26/2020 16:15,64.7,38.8,100,100,100,100,0,0,321.2474,7.88535952349999,
12/26/2020 16:20,64.7,38.8,100,100,100,100,0,0,320.41725,7.98148469849999,
12/26/2020 16:25,65.1,38.5,100,100,100,100,0,0,319.8956,8.07745337849999,
12/26/2020 16:30,65.2,38.3,100,100,100,100,0,0,319.2924,8.17324109849999,
12/26/2020 16:35,65.1,38.3,100,100,100,100,0,0,318.7916,8.26887857849999,
12/26/2020 16:40,64.9,38.3,100,100,100,100,0,0,318.2758,8.36436131849999,
12/26/2020 16:45,64.8,38.2,100,100,100,53.33,0,0,321.2526,8.46073709849999,
12/26/2020 16:50,65.7,37.7,100,100,100,0,0,0,322.9788,8.55763073849999,
12/26/2020 16:55,66,37.1,100,100,100,0,0,0,322.8088,8.65447337849999,
12/26/2020 17:00,65.8,37.1,100,100,100,0,0,0,322.6532,8.75126933849999,
12/26/2020 17:05,65.5,37.6,100,100,100,0,0,0,322.5216,8.84802581849999,
12/26/2020 17:10,65.6,37.6,100,100,100,0,0,0,322.5024,8.94477653849999,
12/26/2020 17:15,65.3,37.7,100,100,100,0,0,0,322.3272,9.04147469849999,
12/26/2020 17:20,65,37.8,100,100,100,0,0,0,322.3806,9.13818887849999,
12/26/2020 17:25,64.8,37.7,100,100,100,0,0,0,322.4294,9.23491769849999,
12/26/2020 17:30,64.6,37.5,100,100,100,0,0,0,322.8234,9.33176471849999,
12/26/2020 17:35,64.5,37.6,100,100,100,0,0,0,323.0132,9.42866867849999,
12/26/2020 17:40,64.2,37.8,100,100,100,0,0,0,323.0468,9.52558271849999,
12/26/2020 17:45,64.4,37.9,100,100,100,0,0,0,323.149,9.62252741849999,
12/26/2020 17:50,64.7,37.6,100,100,100,0,0,0,323.15875,9.71947504349999,
12/26/2020 17:55,64.7,37.7,100,100,100,0,0,0,321.0774,9.81579826349999,
12/26/2020 18:00,64.3,37.8,100,100,100,0,0,0,320.5668,9.91196830349999,
12/26/2020 18:05,64.2,38.1,100,100,100,0,0,0,320.6202,10.0081543634999,
12/26/2020 18:10,64.1,38.1,100,100,100,0,0,0,320.6398,10.1043463034999,
12/26/2020 18:15,63.7,38.3,100,100,100,0,0,0,320.6544,10.2005426234999,
12/26/2020 18:20,63.5,38.4,100,100,100,0,0,0,320.6834,10.2967476434999,
12/26/2020 18:25,63.2,38.5,100,100,100,0,0,0,320.7224,10.3929643634999,
12/26/2020 18:30,63,38.8,100,100,100,0,0,0,320.776,10.4891971634999,
12/26/2020 18:35,62.8,38.9,100,100,100,0,0,0,320.8342,10.5854474234999,
12/26/2020 18:40,62.6,39,100,100,100,0,0,0,320.7954,10.6816860434999,
12/26/2020 18:45,62.2,39.2,100,100,100,0,0,0,320.7516,10.7779115234999,
12/26/2020 18:50,61.9,39.3,100,100,100,0,0,0,320.9414,10.8741939434999,
12/26/2020 18:55,61.8,39.2,100,100,100,0,0,0,320.9264,10.9704718634999,
12/26/2020 19:00,61.5,39.2,100,100,100,0,0,0,320.941,11.0667541634999,
12/26/2020 19:05,61.3,39.2,100,100,100,0,0,0,320.9606,11.1630423434999,
12/26/2020 19:10,61.1,39.2,100,100,100,0,0,0,320.9802,11.2593364034999,
12/26/2020 19:15,60.9,39.2,100,100,100,0,0,0,321.1162,11.3556712634999,
12/26/2020 19:20,60.8,39.1,100,100,100,0,0,0,321.12825,11.4520097384999,
12/26/2020 19:25,60.7,39.1,100,100,100,0,0,0,321.1598,11.5483576784999,
12/26/2020 19:30,60.8,39.2,100,100,100,0,0,0,321.0772,11.6446808384999,
12/26/2020 19:35,60.6,39.3,100,100,100,0,0,0,321.1796,11.7410347184999,
12/26/2020 19:40,60.7,39.4,100,100,100,0,0,0,321.2186,11.8374002984999,
12/26/2020 19:45,60.7,39.5,100,100,100,0,0,0,321.1306,11.9337394784999,
12/26/2020 19:50,60.7,39.6,100,100,100,0,0,0,320.9412,12.0300218384999,
12/26/2020 19:55,60.5,39.8,100,100,100,0,0,0,321.0724,12.1263435584999,
12/26/2020 20:00,60.6,39.8,100,100,100,0,0,0,321.1748,12.2226959984999,
12/26/2020 20:05,60.6,39.8,100,100,100,0,0,0,321.2038,12.3190571384999,
12/26/2020 20:10,60.7,39.8,100,100,100,0,0,0,321.058,12.4153745384999,
12/26/2020 20:15,60.7,39.8,100,100,100,0,0,0,321.1602,12.5117225984999,
12/26/2020 20:20,60.7,39.8,100,100,100,0,0,0,321.1988,12.6080822384999,
12/26/2020 20:25,60.6,39.8,100,100,100,0,0,0,320.8632,12.7043411984999,
12/26/2020 20:30,60.5,39.9,100,100,100,0,0,0,321.087,12.8006672984999,
12/26/2020 20:35,60.5,39.9,100,100,100,0,0,0,321.053,12.8969831985,
12/26/2020 20:40,60.6,39.9,100,100,100,0,0,0,321.0918,12.9933107385,
12/26/2020 20:45,60.6,39.9,100,100,100,0,0,0,321.019,13.0896164385,
12/26/2020 20:50,60.6,39.9,100,100,100,0,0,0,321.791,13.1861537385,
12/26/2020 20:55,60.5,39.9,100,100,100,0,0,0,321.7386,13.2826753184999,
12/26/2020 21:00,60.6,39.9,100,100,100,0,0,0,321.7096,13.3791881985,
12/26/2020 21:05,60.5,39.9,100,100,100,0,0,0,321.7096,13.4757010785,
12/26/2020 21:10,60.2,40.1,100,100,100,0,0,0,321.7096,13.5722139585,
12/26/2020 21:15,60.4,40.1,100,100,100,0,0,0,321.7146,13.6687283385,
12/26/2020 21:20,60.3,40.1,100,100,100,0,0,0,321.6414,13.7652207585,
12/26/2020 21:25,60.2,40.2,100,100,100,0,0,0,317.8868,13.8605867985,
12/26/2020 21:30,60.3,40.1,100,100,100,0,0,0,317.9358,13.9559675385,
12/26/2020 21:35,60.2,40.1,100,100,100,0,0,0,317.9796,14.0513614185,
12/26/2020 21:40,60,40.1,100,100,100,0,0,0,317.887,14.1467275185,
12/26/2020 21:45,60,40.2,100,100,100,0,0,0,318.0718,14.2421490585,
12/26/2020 21:50,59.7,40.4,100,100,100,0,0,0,317.999,14.3375487585,
12/26/2020 21:55,59.7,40.5,100,100,100,0,0,0,318.067,14.4329688585,
12/26/2020 22:00,59.7,40.5,100,100,100,0,0,0,318.0766,14.5283918385,
12/26/2020 22:05,59.6,40.6,100,100,100,0,0,0,318.0476,14.6238061185,
12/26/2020 22:10,59.5,40.6,100,100,100,0,0,0,318.1058,14.7192378585,
12/26/2020 22:15,59.5,40.6,100,100,100,0,0,0,318.10125,14.8146682335,
12/26/2020 22:20,59.6,40.7,100,100,100,0,0,0,318.1936,14.9101263135,
12/26/2020 22:25,59.6,40.6,100,100,100,0,0,0,318.1448,15.0055697535,
12/26/2020 22:30,59.5,40.6,100,100,100,0,0,0,318.0962,15.1009986135,
12/26/2020 22:35,59.5,40.6,100,100,100,0,0,0,318.1106,15.1964317935,
12/26/2020 22:40,59.5,40.5,100,100,100,0,0,0,318.1642,15.2918810535,
12/26/2020 22:45,59.4,40.6,100,100,100,0,0,0,318.1692,15.3873318135,
12/26/2020 22:50,59.3,40.6,100,100,100,0,0,0,318.0866,15.4827577935,
12/26/2020 22:55,59.3,40.6,100,100,100,0,0,0,318.1204,15.5781939135,
12/26/2020 23:00,59.4,40.6,100,100,100,0,0,0,318.2176,15.6736591935,
12/26/2020 23:05,59.2,40.6,100,100,100,0,0,0,318.174,15.7691113935,
12/26/2020 23:10,59.2,40.7,100,100,100,0,0,0,318.14,15.8645533935,
12/26/2020 23:15,59.3,40.6,100,100,100,0,0,0,318.1788,15.9600070335,
12/26/2020 23:20,59.1,40.6,100,100,100,0,0,0,318.1448,16.0554504735,
12/26/2020 23:25,59.1,40.6,100,100,100,0,0,0,318.0916,16.1508779535,
12/26/2020 23:30,59.1,40.6,100,100,100,0,0,0,318.2274,16.2463461735,
12/26/2020 23:35,59.2,40.7,100,100,100,0,0,0,318.174,16.3417983735,
12/26/2020 23:40,59.1,40.8,100,100,100,0,0,0,318.2178,16.4372637135,
12/26/2020 23:45,59.1,40.8,100,100,100,0,0,0,318.14,16.5327057135,
12/26/2020 23:50,59.2,40.8,100,100,100,0,0,0,318.1884,16.6281622335,
12/26/2020 23:55,59.1,40.9,100,100,100,0,0,0,317.9404,16.7235443535,
12/27/2020 0:00,59,41,100,100,100,0,0,0,318.062,16.8189629535,
12/27/2020 0:05,59.2,40.9,100,100,100,0,0,0,318.0864,16.9143888735,
12/27/2020 0:10,59.2,40.9,100,100,100,0,0,0,318.0426,17.0098016535,
12/27/2020 0:15,59.1,40.9,100,100,100,0,0,0,318.004,17.1052028535,
12/27/2020 0:20,59,41.1,100,100,100,0,0,0,318.0328,17.2006126935,
12/27/2020 0:25,59,41.2,100,100,100,0,0,0,318.0232,17.2960196535,
12/27/2020 0:30,59,41.2,100,100,100,0,0,0,317.9988,17.3914192935,
12/27/2020 0:35,58.9,41.3,100,100,100,0,0,0,318.0914,17.4868467135,
12/27/2020 0:40,59,41.2,100,100,100,0,0,0,318.0474,17.5822609335,
12/27/2020 0:45,59,41.1,100,100,100,0,0,0,318.033,17.6776708335,
12/27/2020 0:50,59,41.1,100,100,100,0,0,0,317.9942,17.7730690935,
12/27/2020 0:55,59.1,41.1,100,100,100,0,0,0,318.0705,17.8684902435,
12/27/2020 1:00,59,41.1,100,100,100,0,0,0,318.067,17.9639103435,
12/27/2020 1:05,59,41.3,100,100,100,0,0,0,317.9552,18.0592969035,
12/27/2020 1:10,59,41.2,100,100,100,0,0,0,318.0426,18.1547096835,
12/27/2020 1:15,59.1,41.2,100,100,100,0,0,0,317.9454,18.2500933035,
12/27/2020 1:20,58.9,41.4,100,100,100,0,0,0,317.931,18.3454726035,
12/27/2020 1:25,58.9,41.4,100,100,100,0,0,0,317.9844,18.4408679235,
12/27/2020 1:30,58.9,41.4,100,100,100,0,0,0,318.067,18.5362880235,
12/27/2020 1:35,59,41.4,100,100,100,0,0,0,317.9794,18.6316818435,
12/27/2020 1:40,59.1,41.2,100,100,100,0,0,0,317.9504,18.7270669635,
12/27/2020 1:45,59.2,41,100,100,100,0,0,0,318.0184,18.8224724835,
12/27/2020 1:50,59.3,40.8,100,100,100,0,0,0,318.0428,18.9178853235,
12/27/2020 1:55,59.2,40.8,100,100,100,0,0,0,318.0378,19.0132966635,
12/27/2020 2:00,59.3,40.8,100,100,100,0,0,0,317.965,19.1086861635,
12/27/2020 2:05,59.3,40.8,100,100,100,0,0,0,318.0036,19.2040872435,
12/27/2020 2:10,59.3,40.8,100,100,100,0,0,0,317.8676,19.2994475235,
12/27/2020 2:15,59.5,40.6,100,100,100,0,0,0,317.858,19.3948049235,
12/27/2020 2:20,59.7,40.4,100,100,100,0,0,0,318.0035,19.4902059735,
12/27/2020 2:25,59.5,40.3,100,100,100,0,0,0,317.96,19.5855939735,
12/27/2020 2:30,59.5,40.4,100,100,100,0,0,0,317.8822,19.6809586335,
12/27/2020 2:35,59.5,40.4,100,100,100,0,0,0,317.8918,19.7763261735,
12/27/2020 2:40,59.5,40.3,100,100,100,0,0,0,317.79,19.8716631735,
12/27/2020 2:45,59.7,40.2,100,100,100,0,0,0,317.8094,19.9670059935,
12/27/2020 2:50,59.7,40.1,100,100,100,0,0,0,317.8092,20.0623487535,
12/27/2020 2:55,59.6,40.1,100,100,100,0,0,0,317.7558,20.1576754935,
12/27/2020 3:00,59.6,40.1,100,100,100,0,0,0,317.8142,20.2530197535,
12/27/2020 3:05,59.6,40.2,100,100,100,0,0,0,317.9116,20.3483932335,
12/27/2020 3:10,59.6,40,100,100,100,0,0,0,317.809,20.4437359335,
12/27/2020 3:15,59.8,39.8,100,100,100,0,0,0,317.8236,20.5390830135,
12/27/2020 3:20,59.7,39.8,100,100,100,0,0,0,317.8678,20.6344433535,
12/27/2020 3:25,59.8,39.7,100,100,100,0,0,0,317.8336,20.7297934335,
12/27/2020 3:30,59.9,39.7,100,100,100,0,0,0,317.8872,20.8251595935,
12/27/2020 3:35,59.7,39.7,42,44,40,0,0,0,127.15275838,20.863305421014,
12/27/2020 3:40,59.1,40,0,0,0,0,0,0,0.0340423,20.863315633704,
12/27/2020 3:45,58.2,40.7,0,0,0,0,0,0,0.01823695,20.863321104789,
12/27/2020 3:50,57.3,41.3,0,0,0,0,0,0,0.02431594,20.863328399571,
12/27/2020 3:55,56.7,42,0,0,0,0,0,0,0.01945274,20.863334235393,
12/27/2020 4:00,56.2,42.5,0,0,0,0,0,0,0.00972638,20.863337153307,
12/27/2020 4:05,55.8,43,0,0,0,0,0,0,0.02431594,20.863344448089,
12/27/2020 4:10,55.4,43.2,0,0,0,0,0,0,0.0389055,20.863356119739,
12/27/2020 4:15,55,43.6,0,0,0,0,0,0,0.01458954,20.863360496601,
12/27/2020 4:20,54.7,43.8,0,0,0,0,0,0,0.00486318,20.863361955555,
