ProdA_cum,ProdA_num,ProdB_cum,ProdB_num,Prod_value_cum,Total_Prod_cum,time
30.168893442623,0.409836065573771,1.62323770491803,0,27.6935409016393,31.792131147541,43431
30.6512704918033,1.27049180327869,1.62323770491803,0,28.1858564754098,32.2745081967213,43432
31.1344262295082,1.27049180327869,1.66676229508196,0.163934426229508,28.7321679508197,32.8011885245902,43433
31.3048360655738,0.450819672131148,1.70065573770492,0.122950819672131,28.9473575,33.0054918032787,43434
31.4113114754098,0.286885245901639,1.74577868852459,0.122950819672131,29.0990224590164,33.1570901639344,43435
31.4113114754098,0,1.74577868852459,0,29.0990224590164,33.1570901639344,43436
31.845,1.14754098360656,1.76897540983607,0.0819672131147541,29.585907704918,33.6139754098361,43437
32.3106147540984,1.22950819672131,1.76897540983607,0,30.0777109836066,34.0795901639344,43438
32.6539754098361,0.901639344262295,1.76897540983607,0,30.4383667213115,34.4229508196721,43439
33.171762295082,1.35245901639344,1.7805737704918,0.0409836065573771,30.9932847540984,34.9523360655738,43440
33.8187704918033,1.72131147540984,1.9580737704918,0.573770491803279,31.8768913114754,35.7768442622951,43441
